customer_id,recency,frequency,monetary,avg_transaction,cluster_kmeans,cluster_gmm,segment_name
C03833,209,2,2710100.0,1355050.0,1,0,TODO: đặt tên nhóm 1
C03834,25,5,4026400.0,805280.0,2,3,TODO: đặt tên nhóm 2
C03835,74,8,5139400.0,642425.0,2,3,TODO: đặt tên nhóm 2
C03836,25,7,3269250.0,467035.71428571426,2,2,TODO: đặt tên nhóm 2
C03837,23,10,3977900.0,397790.0,2,2,TODO: đặt tên nhóm 2
C03838,194,2,4219200.0,2109600.0,3,1,TODO: đặt tên nhóm 3
C03839,25,7,4780200.0,682885.7142857143,2,3,TODO: đặt tên nhóm 2
C03840,175,3,1464700.0,488233.3333333333,1,0,TODO: đặt tên nhóm 1
C03841,227,1,170000.0,170000.0,1,0,TODO: đặt tên nhóm 1
C03842,147,6,5603750.0,933958.3333333334,1,3,TODO: đặt tên nhóm 1
C03843,19,1,2386000.0,2386000.0,3,1,TODO: đặt tên nhóm 3
C03844,237,1,380000.0,380000.0,1,0,TODO: đặt tên nhóm 1
C03845,66,3,3890800.0,1296933.3333333333,3,0,TODO: đặt tên nhóm 3
C03846,55,4,3467350.0,866837.5,2,3,TODO: đặt tên nhóm 2
C03847,58,5,6238600.0,1247720.0,3,3,TODO: đặt tên nhóm 3
C03848,90,2,5088000.0,2544000.0,3,1,TODO: đặt tên nhóm 3
C03849,103,3,3708200.0,1236066.6666666667,1,0,TODO: đặt tên nhóm 1
C03850,146,4,2955400.0,738850.0,1,0,TODO: đặt tên nhóm 1
C03851,150,3,4903000.0,1634333.3333333333,3,1,TODO: đặt tên nhóm 3
C03852,26,5,7157200.0,1431440.0,3,3,TODO: đặt tên nhóm 3
C03853,53,6,8026800.0,1337800.0,3,3,TODO: đặt tên nhóm 3
C03854,168,3,5470000.0,1823333.3333333333,3,1,TODO: đặt tên nhóm 3
C03855,54,3,3247800.0,1082600.0,2,0,TODO: đặt tên nhóm 2
C03856,114,2,1774900.0,887450.0,1,0,TODO: đặt tên nhóm 1
C03857,42,3,2923500.0,974500.0,2,0,TODO: đặt tên nhóm 2
C03858,116,3,3107000.0,1035666.6666666666,1,0,TODO: đặt tên nhóm 1
C03859,10,5,3407300.0,681460.0,2,3,TODO: đặt tên nhóm 2
C03860,58,4,3210950.0,802737.5,2,3,TODO: đặt tên nhóm 2
C03861,32,3,4402400.0,1467466.6666666667,3,2,TODO: đặt tên nhóm 3
C03862,8,7,5994250.0,856321.4285714285,2,3,TODO: đặt tên nhóm 2
C03863,8,6,3619300.0,603216.6666666666,2,3,TODO: đặt tên nhóm 2
C03864,49,6,6666100.0,1111016.6666666667,2,3,TODO: đặt tên nhóm 2
C03865,93,5,3696200.0,739240.0,2,3,TODO: đặt tên nhóm 2
C03866,18,7,5770700.0,824385.7142857143,2,3,TODO: đặt tên nhóm 2
C03867,1,3,2072550.0,690850.0,2,0,TODO: đặt tên nhóm 2
C03868,50,4,1699750.0,424937.5,2,0,TODO: đặt tên nhóm 2
C03869,2,6,6898400.0,1149733.3333333333,2,3,TODO: đặt tên nhóm 2
C03870,139,4,5451000.0,1362750.0,1,1,TODO: đặt tên nhóm 1
C03871,3,11,9325950.0,847813.6363636364,0,2,TODO: đặt tên nhóm 0
C03872,14,8,2883800.0,360475.0,2,2,TODO: đặt tên nhóm 2
C03873,93,3,3378650.0,1126216.6666666667,1,0,TODO: đặt tên nhóm 1
C03874,261,3,6157500.0,2052500.0,3,1,TODO: đặt tên nhóm 3
C03875,120,2,1152100.0,576050.0,1,0,TODO: đặt tên nhóm 1
C03876,15,2,1988100.0,994050.0,2,0,TODO: đặt tên nhóm 2
C03877,96,5,4113600.0,822720.0,2,3,TODO: đặt tên nhóm 2
C03878,65,5,8237200.0,1647440.0,3,1,TODO: đặt tên nhóm 3
C03879,12,7,5284400.0,754914.2857142857,2,3,TODO: đặt tên nhóm 2
C03880,66,5,6547300.0,1309460.0,3,3,TODO: đặt tên nhóm 3
C03881,188,5,2358600.0,471720.0,1,0,TODO: đặt tên nhóm 1
C03882,4,4,2330050.0,582512.5,2,0,TODO: đặt tên nhóm 2
C03883,62,4,702500.0,175625.0,2,0,TODO: đặt tên nhóm 2
C03884,1,6,6592800.0,1098800.0,2,3,TODO: đặt tên nhóm 2
C03885,91,4,1717900.0,429475.0,1,0,TODO: đặt tên nhóm 1
C03886,21,7,4961100.0,708728.5714285715,2,3,TODO: đặt tên nhóm 2
C03887,27,5,4986300.0,997260.0,2,3,TODO: đặt tên nhóm 2
C03888,59,3,7303000.0,2434333.3333333335,3,1,TODO: đặt tên nhóm 3
C03889,52,5,8777400.0,1755480.0,3,1,TODO: đặt tên nhóm 3
C03890,127,3,3756900.0,1252300.0,1,0,TODO: đặt tên nhóm 1
C03891,115,4,3632850.0,908212.5,1,3,TODO: đặt tên nhóm 1
C03892,12,6,7282150.0,1213691.6666666667,2,3,TODO: đặt tên nhóm 2
C03893,48,5,5720350.0,1144070.0,2,3,TODO: đặt tên nhóm 2
C03894,226,2,2609400.0,1304700.0,1,0,TODO: đặt tên nhóm 1
C03895,207,4,2836600.0,709150.0,1,0,TODO: đặt tên nhóm 1
C03896,104,2,5658700.0,2829350.0,3,1,TODO: đặt tên nhóm 3
C03897,8,5,4430900.0,886180.0,2,3,TODO: đặt tên nhóm 2
C03898,46,4,3900000.0,975000.0,2,3,TODO: đặt tên nhóm 2
C03899,6,4,4332000.0,1083000.0,2,3,TODO: đặt tên nhóm 2
C03900,6,4,3601000.0,900250.0,2,3,TODO: đặt tên nhóm 2
C03901,104,4,17481789.0,4370447.25,3,1,TODO: đặt tên nhóm 3
C03902,3,6,8027300.0,1337883.3333333333,3,3,TODO: đặt tên nhóm 3
C03903,15,6,4824500.0,804083.3333333334,2,3,TODO: đặt tên nhóm 2
C03904,33,7,4520250.0,645750.0,2,3,TODO: đặt tên nhóm 2
C03905,16,9,6687450.0,743050.0,2,2,TODO: đặt tên nhóm 2
C03906,119,3,1587500.0,529166.6666666666,1,0,TODO: đặt tên nhóm 1
C03907,47,4,4052000.0,1013000.0,2,3,TODO: đặt tên nhóm 2
C03908,95,2,906150.0,453075.0,1,0,TODO: đặt tên nhóm 1
C03909,144,4,2777000.0,694250.0,1,0,TODO: đặt tên nhóm 1
C03910,12,3,1888050.0,629350.0,2,0,TODO: đặt tên nhóm 2
C03911,92,6,5451200.0,908533.3333333334,2,3,TODO: đặt tên nhóm 2
C03912,53,5,3220150.0,644030.0,2,3,TODO: đặt tên nhóm 2
C03913,17,10,5605850.0,560585.0,2,2,TODO: đặt tên nhóm 2
C03914,93,9,5954650.0,661627.7777777778,2,1,TODO: đặt tên nhóm 2
C03915,47,5,4403800.0,880760.0,2,3,TODO: đặt tên nhóm 2
C03916,184,2,564300.0,282150.0,1,0,TODO: đặt tên nhóm 1
C03917,2,5,2088850.0,417770.0,2,3,TODO: đặt tên nhóm 2
C03918,24,6,7573100.0,1262183.3333333333,3,3,TODO: đặt tên nhóm 3
C03919,11,6,14197650.0,2366275.0,3,1,TODO: đặt tên nhóm 3
C03920,181,2,675000.0,337500.0,1,0,TODO: đặt tên nhóm 1
C03921,189,5,3206750.0,641350.0,1,0,TODO: đặt tên nhóm 1
C03922,70,6,4492900.0,748816.6666666666,2,3,TODO: đặt tên nhóm 2
C03923,5,6,5056800.0,842800.0,2,3,TODO: đặt tên nhóm 2
C03924,4,4,1724500.0,431125.0,2,0,TODO: đặt tên nhóm 2
C03925,93,3,2204000.0,734666.6666666666,1,0,TODO: đặt tên nhóm 1
C03926,12,5,10509700.0,2101940.0,3,1,TODO: đặt tên nhóm 3
C03927,8,7,7621000.0,1088714.2857142857,2,3,TODO: đặt tên nhóm 2
C03928,64,2,368000.0,184000.0,2,0,TODO: đặt tên nhóm 2
C03929,20,5,2584100.0,516820.0,2,3,TODO: đặt tên nhóm 2
C03930,48,8,7627250.0,953406.25,2,3,TODO: đặt tên nhóm 2
C03931,93,2,1092100.0,546050.0,1,0,TODO: đặt tên nhóm 1
C03932,31,8,14717250.0,1839656.25,3,2,TODO: đặt tên nhóm 3
C03933,215,3,2660150.0,886716.6666666666,1,0,TODO: đặt tên nhóm 1
C03934,41,3,1478900.0,492966.6666666667,2,0,TODO: đặt tên nhóm 2
C03935,105,6,6582700.0,1097116.6666666667,3,3,TODO: đặt tên nhóm 3
C03936,67,6,5466450.0,911075.0,2,3,TODO: đặt tên nhóm 2
C03937,3,9,6017250.0,668583.3333333334,2,2,TODO: đặt tên nhóm 2
C03938,19,3,5242161.0,1747387.0,3,1,TODO: đặt tên nhóm 3
C03939,25,9,6137850.0,681983.3333333334,2,2,TODO: đặt tên nhóm 2
C03940,5,2,2403000.0,1201500.0,2,0,TODO: đặt tên nhóm 2
C03941,112,3,2180000.0,726666.6666666666,1,0,TODO: đặt tên nhóm 1
C03942,23,6,11372500.0,1895416.6666666667,3,1,TODO: đặt tên nhóm 3
C03943,117,4,13101088.0,3275272.0,3,1,TODO: đặt tên nhóm 3
C03944,16,5,2028800.0,405760.0,2,3,TODO: đặt tên nhóm 2
C03945,15,5,8516769.0,1703353.8,3,1,TODO: đặt tên nhóm 3
C03946,150,4,2802450.0,700612.5,1,0,TODO: đặt tên nhóm 1
C03947,92,7,6993450.0,999064.2857142857,2,3,TODO: đặt tên nhóm 2
C03948,26,7,7412300.0,1058900.0,2,3,TODO: đặt tên nhóm 2
C03949,8,5,3861200.0,772240.0,2,3,TODO: đặt tên nhóm 2
C03950,24,6,3987650.0,664608.3333333334,2,3,TODO: đặt tên nhóm 2
C03951,2,6,7144200.0,1190700.0,2,3,TODO: đặt tên nhóm 2
C03952,204,3,1072200.0,357400.0,1,0,TODO: đặt tên nhóm 1
C03953,73,8,5474700.0,684337.5,2,3,TODO: đặt tên nhóm 2
C03954,11,7,9504250.0,1357750.0,3,2,TODO: đặt tên nhóm 3
C03955,260,2,1358000.0,679000.0,1,0,TODO: đặt tên nhóm 1
C03956,147,2,679000.0,339500.0,1,0,TODO: đặt tên nhóm 1
C03957,13,3,3911600.0,1303866.6666666667,2,2,TODO: đặt tên nhóm 2
C03958,1,6,8598450.0,1433075.0,3,2,TODO: đặt tên nhóm 3
C03959,67,4,7426400.0,1856600.0,3,1,TODO: đặt tên nhóm 3
C03960,12,6,3755550.0,625925.0,2,3,TODO: đặt tên nhóm 2
C03961,64,4,5971000.0,1492750.0,3,1,TODO: đặt tên nhóm 3
C03962,119,4,2412600.0,603150.0,1,0,TODO: đặt tên nhóm 1
C03963,103,6,6387350.0,1064558.3333333333,2,3,TODO: đặt tên nhóm 2
C03964,49,3,1182800.0,394266.6666666667,2,0,TODO: đặt tên nhóm 2
C03965,11,7,11552250.0,1650321.4285714286,3,2,TODO: đặt tên nhóm 3
C03966,142,3,2732500.0,910833.3333333334,1,0,TODO: đặt tên nhóm 1
C03967,76,4,2119950.0,529987.5,2,0,TODO: đặt tên nhóm 2
C03968,237,2,2756106.0,1378053.0,1,0,TODO: đặt tên nhóm 1
C03969,31,6,4801200.0,800200.0,2,3,TODO: đặt tên nhóm 2
C03971,5,6,4062100.0,677016.6666666666,2,3,TODO: đặt tên nhóm 2
C03972,20,3,2140300.0,713433.3333333334,2,0,TODO: đặt tên nhóm 2
C03973,10,3,3772600.0,1257533.3333333333,2,0,TODO: đặt tên nhóm 2
C03974,31,7,8462850.0,1208978.5714285714,3,2,TODO: đặt tên nhóm 3
C03975,59,2,1628000.0,814000.0,2,0,TODO: đặt tên nhóm 2
C03976,159,3,5504950.0,1834983.3333333333,3,1,TODO: đặt tên nhóm 3
C03977,31,6,6264800.0,1044133.3333333334,2,3,TODO: đặt tên nhóm 2
C03978,157,2,3727400.0,1863700.0,3,1,TODO: đặt tên nhóm 3
C03979,89,2,903650.0,451825.0,1,0,TODO: đặt tên nhóm 1
C03980,7,1,203000.0,203000.0,2,0,TODO: đặt tên nhóm 2
C03981,104,6,8415250.0,1402541.6666666667,3,1,TODO: đặt tên nhóm 3
C03982,35,7,8980150.0,1282878.5714285714,3,2,TODO: đặt tên nhóm 3
C03983,51,5,3144800.0,628960.0,2,3,TODO: đặt tên nhóm 2
C03984,32,2,3804000.0,1902000.0,3,1,TODO: đặt tên nhóm 3
C03985,13,5,1348400.0,269680.0,2,3,TODO: đặt tên nhóm 2
C03986,84,10,12094600.0,1209460.0,0,1,TODO: đặt tên nhóm 0
C03987,20,3,4862500.0,1620833.3333333333,3,1,TODO: đặt tên nhóm 3
C03988,106,5,2953300.0,590660.0,1,3,TODO: đặt tên nhóm 1
C03989,31,4,1734900.0,433725.0,2,0,TODO: đặt tên nhóm 2
C03990,75,4,5683600.0,1420900.0,3,1,TODO: đặt tên nhóm 3
C03991,36,8,7066300.0,883287.5,2,3,TODO: đặt tên nhóm 2
C03992,12,7,5000700.0,714385.7142857143,2,3,TODO: đặt tên nhóm 2
C03993,234,3,2509000.0,836333.3333333334,1,0,TODO: đặt tên nhóm 1
C03994,72,8,6498400.0,812300.0,2,3,TODO: đặt tên nhóm 2
C03995,124,4,6044750.0,1511187.5,3,1,TODO: đặt tên nhóm 3
C03996,26,3,2414450.0,804816.6666666666,2,0,TODO: đặt tên nhóm 2
C03997,138,2,4696000.0,2348000.0,3,1,TODO: đặt tên nhóm 3
C03998,53,8,10383900.0,1297987.5,3,2,TODO: đặt tên nhóm 3
C03999,132,2,924400.0,462200.0,1,0,TODO: đặt tên nhóm 1
C04000,24,7,7488800.0,1069828.5714285714,2,3,TODO: đặt tên nhóm 2
C04001,118,3,1956350.0,652116.6666666666,1,0,TODO: đặt tên nhóm 1
C04002,104,3,4709100.0,1569700.0,3,1,TODO: đặt tên nhóm 3
C04003,176,2,819000.0,409500.0,1,0,TODO: đặt tên nhóm 1
C04004,21,8,5814700.0,726837.5,2,2,TODO: đặt tên nhóm 2
C04005,113,5,2593800.0,518760.0,1,3,TODO: đặt tên nhóm 1
C04006,48,6,4090600.0,681766.6666666666,2,3,TODO: đặt tên nhóm 2
C04007,46,5,2545500.0,509100.0,2,3,TODO: đặt tên nhóm 2
C04008,61,6,12173350.0,2028891.6666666667,3,1,TODO: đặt tên nhóm 3
C04009,5,4,2600800.0,650200.0,2,0,TODO: đặt tên nhóm 2
C04010,238,1,847000.0,847000.0,1,0,TODO: đặt tên nhóm 1
C04011,45,3,3247000.0,1082333.3333333333,2,0,TODO: đặt tên nhóm 2
C04012,28,4,1787650.0,446912.5,2,0,TODO: đặt tên nhóm 2
C04013,156,3,3249500.0,1083166.6666666667,1,0,TODO: đặt tên nhóm 1
C04014,112,4,2573000.0,643250.0,1,0,TODO: đặt tên nhóm 1
C04015,144,3,1898400.0,632800.0,1,0,TODO: đặt tên nhóm 1
C04016,78,3,2924800.0,974933.3333333334,2,0,TODO: đặt tên nhóm 2
C04017,8,3,2319200.0,773066.6666666666,2,0,TODO: đặt tên nhóm 2
C04018,6,8,8023150.0,1002893.75,2,2,TODO: đặt tên nhóm 2
C04019,102,3,2683200.0,894400.0,1,0,TODO: đặt tên nhóm 1
C04020,27,5,6882000.0,1376400.0,3,3,TODO: đặt tên nhóm 3
C04021,90,6,12782650.0,2130441.6666666665,3,1,TODO: đặt tên nhóm 3
C04022,6,8,6615300.0,826912.5,2,3,TODO: đặt tên nhóm 2
C04023,28,7,9449650.0,1349950.0,3,2,TODO: đặt tên nhóm 3
C04024,5,5,3934150.0,786830.0,2,3,TODO: đặt tên nhóm 2
C04025,7,9,6339800.0,704422.2222222222,2,2,TODO: đặt tên nhóm 2
C04026,126,1,1514300.0,1514300.0,1,1,TODO: đặt tên nhóm 1
C04027,88,2,712500.0,356250.0,1,0,TODO: đặt tên nhóm 1
C04028,31,3,7315328.662188916,2438442.8873963053,3,1,TODO: đặt tên nhóm 3
C04029,3,4,3237350.0,809337.5,2,3,TODO: đặt tên nhóm 2
C04030,34,4,1936400.0,484100.0,2,0,TODO: đặt tên nhóm 2
C04031,66,2,2929200.0,1464600.0,3,0,TODO: đặt tên nhóm 3
C04032,51,2,891000.0,445500.0,2,0,TODO: đặt tên nhóm 2
C04033,19,1,1127000.0,1127000.0,2,2,TODO: đặt tên nhóm 2
C04034,175,3,2357000.0,785666.6666666666,1,0,TODO: đặt tên nhóm 1
C04035,85,5,3872000.0,774400.0,2,3,TODO: đặt tên nhóm 2
C04036,11,5,5393100.0,1078620.0,2,3,TODO: đặt tên nhóm 2
C04037,188,3,4268700.0,1422900.0,1,1,TODO: đặt tên nhóm 1
C04038,105,4,3553850.0,888462.5,1,3,TODO: đặt tên nhóm 1
C04039,14,6,12259900.0,2043316.6666666667,3,1,TODO: đặt tên nhóm 3
C04040,55,5,8034000.0,1606800.0,3,3,TODO: đặt tên nhóm 3
C04041,42,5,3068950.0,613790.0,2,3,TODO: đặt tên nhóm 2
C04042,5,5,2982200.0,596440.0,2,3,TODO: đặt tên nhóm 2
C04043,69,6,5985250.0,997541.6666666666,2,3,TODO: đặt tên nhóm 2
C04044,71,4,4594000.0,1148500.0,2,3,TODO: đặt tên nhóm 2
C04045,28,4,3045000.0,761250.0,2,3,TODO: đặt tên nhóm 2
C04046,59,2,873650.0,436825.0,2,0,TODO: đặt tên nhóm 2
C04047,162,1,818000.0,818000.0,1,0,TODO: đặt tên nhóm 1
C04048,81,4,3400050.0,850012.5,2,3,TODO: đặt tên nhóm 2
C04049,92,4,6196900.0,1549225.0,3,1,TODO: đặt tên nhóm 3
C04050,6,3,3202100.0,1067366.6666666667,2,0,TODO: đặt tên nhóm 2
C04051,34,6,6672750.0,1112125.0,2,3,TODO: đặt tên nhóm 2
C04052,5,6,4673700.0,778950.0,2,3,TODO: đặt tên nhóm 2
C04053,75,5,5790000.0,1158000.0,2,3,TODO: đặt tên nhóm 2
C04054,38,4,659400.0,164850.0,2,0,TODO: đặt tên nhóm 2
C04056,92,1,412000.0,412000.0,1,0,TODO: đặt tên nhóm 1
C04057,77,4,1763000.0,440750.0,2,0,TODO: đặt tên nhóm 2
C04058,64,3,4013000.0,1337666.6666666667,3,0,TODO: đặt tên nhóm 3
C04059,58,7,6806900.0,972414.2857142857,2,3,TODO: đặt tên nhóm 2
C04060,14,5,6785600.0,1357120.0,3,3,TODO: đặt tên nhóm 3
C04061,24,3,4435800.0,1478600.0,3,2,TODO: đặt tên nhóm 3
C04062,76,3,2557600.0,852533.3333333334,2,0,TODO: đặt tên nhóm 2
C04063,37,3,2099800.0,699933.3333333334,2,0,TODO: đặt tên nhóm 2
C04064,81,3,657400.0,219133.33333333334,1,0,TODO: đặt tên nhóm 1
C04066,66,5,1374050.0,274810.0,2,3,TODO: đặt tên nhóm 2
C04067,110,5,3176450.0,635290.0,1,3,TODO: đặt tên nhóm 1
C04068,6,4,2735250.0,683812.5,2,0,TODO: đặt tên nhóm 2
C04069,17,5,11171100.0,2234220.0,3,1,TODO: đặt tên nhóm 3
C04070,54,6,27100135.0,4516689.166666667,3,1,TODO: đặt tên nhóm 3
C04071,180,2,2357000.0,1178500.0,1,0,TODO: đặt tên nhóm 1
C04072,36,4,2363100.0,590775.0,2,0,TODO: đặt tên nhóm 2
C04073,284,1,728650.0,728650.0,1,0,TODO: đặt tên nhóm 1
C04074,40,2,6275000.0,3137500.0,3,1,TODO: đặt tên nhóm 3
C04075,158,3,2515550.0,838516.6666666666,1,0,TODO: đặt tên nhóm 1
C04076,69,5,4012000.0,802400.0,2,3,TODO: đặt tên nhóm 2
C04077,38,3,2135200.0,711733.3333333334,2,0,TODO: đặt tên nhóm 2
C04078,14,7,6329900.0,904271.4285714285,2,3,TODO: đặt tên nhóm 2
C04079,20,6,4109000.0,684833.3333333334,2,3,TODO: đặt tên nhóm 2
C04080,9,12,9240300.0,770025.0,0,2,TODO: đặt tên nhóm 0
C04081,34,2,2096800.0,1048400.0,2,0,TODO: đặt tên nhóm 2
C04082,99,4,6079000.0,1519750.0,3,1,TODO: đặt tên nhóm 3
C04083,6,5,7049800.0,1409960.0,3,3,TODO: đặt tên nhóm 3
C04084,100,4,2822200.0,705550.0,1,0,TODO: đặt tên nhóm 1
C04085,13,4,2747400.0,686850.0,2,0,TODO: đặt tên nhóm 2
C04086,5,8,8553938.171307538,1069242.2714134422,2,2,TODO: đặt tên nhóm 2
C04087,15,7,5090600.0,727228.5714285715,2,3,TODO: đặt tên nhóm 2
C04088,18,2,4032000.0,2016000.0,3,1,TODO: đặt tên nhóm 3
C04089,63,6,11027850.0,1837975.0,3,1,TODO: đặt tên nhóm 3
C04090,81,4,1498600.0,374650.0,2,0,TODO: đặt tên nhóm 2
C04091,125,1,318000.0,318000.0,1,0,TODO: đặt tên nhóm 1
C04092,7,3,2720850.0,906950.0,2,0,TODO: đặt tên nhóm 2
C04093,136,2,2234800.0,1117400.0,1,0,TODO: đặt tên nhóm 1
C04094,218,1,153000.0,153000.0,1,0,TODO: đặt tên nhóm 1
C04095,53,3,2189000.0,729666.6666666666,2,0,TODO: đặt tên nhóm 2
C04096,16,2,7870000.0,3935000.0,3,1,TODO: đặt tên nhóm 3
C04097,46,3,1604200.0,534733.3333333334,2,0,TODO: đặt tên nhóm 2
C04098,111,6,7274137.0,1212356.1666666667,3,3,TODO: đặt tên nhóm 3
C04099,46,6,3364200.0,560700.0,2,3,TODO: đặt tên nhóm 2
C04101,34,8,5608800.0,701100.0,2,2,TODO: đặt tên nhóm 2
C04102,201,4,19596762.198805574,4899190.549701394,3,1,TODO: đặt tên nhóm 3
C04103,59,5,2128850.0,425770.0,2,3,TODO: đặt tên nhóm 2
C04104,73,3,2838500.0,946166.6666666666,2,0,TODO: đặt tên nhóm 2
C04105,12,6,11500400.0,1916733.3333333333,3,1,TODO: đặt tên nhóm 3
C04106,9,5,6716350.0,1343270.0,3,3,TODO: đặt tên nhóm 3
C04107,101,4,5951350.0,1487837.5,3,1,TODO: đặt tên nhóm 3
C04108,89,4,3217550.0,804387.5,2,3,TODO: đặt tên nhóm 2
C04109,1,7,3962000.0,566000.0,2,3,TODO: đặt tên nhóm 2
C04110,96,2,1133000.0,566500.0,1,0,TODO: đặt tên nhóm 1
C04111,24,7,7124500.0,1017785.7142857143,2,3,TODO: đặt tên nhóm 2
C04112,47,4,2547150.0,636787.5,2,0,TODO: đặt tên nhóm 2
C04113,5,5,6718850.0,1343770.0,3,3,TODO: đặt tên nhóm 3
C04114,60,1,8757444.6577419,8757444.6577419,3,1,TODO: đặt tên nhóm 3
C04115,88,6,6737550.0,1122925.0,3,3,TODO: đặt tên nhóm 3
C04116,19,4,1088450.0,272112.5,2,0,TODO: đặt tên nhóm 2
C04117,3,5,4072200.0,814440.0,2,3,TODO: đặt tên nhóm 2
C04118,1,3,7319400.0,2439800.0,3,1,TODO: đặt tên nhóm 3
C04119,113,3,725400.0,241800.0,1,0,TODO: đặt tên nhóm 1
C04120,1,4,2728000.0,682000.0,2,0,TODO: đặt tên nhóm 2
C04121,28,3,2662000.0,887333.3333333334,2,0,TODO: đặt tên nhóm 2
C04122,101,7,6314800.0,902114.2857142857,2,3,TODO: đặt tên nhóm 2
C04123,27,3,2992550.0,997516.6666666666,2,0,TODO: đặt tên nhóm 2
C04124,140,3,3694700.0,1231566.6666666667,1,0,TODO: đặt tên nhóm 1
C04125,5,6,3618200.0,603033.3333333334,2,3,TODO: đặt tên nhóm 2
C04126,203,4,4939600.0,1234900.0,1,1,TODO: đặt tên nhóm 1
C04127,239,1,2907000.0,2907000.0,3,1,TODO: đặt tên nhóm 3
C04128,46,5,3867250.0,773450.0,2,3,TODO: đặt tên nhóm 2
C04129,16,3,2932100.0,977366.6666666666,2,0,TODO: đặt tên nhóm 2
C04130,138,3,3446400.0,1148800.0,1,0,TODO: đặt tên nhóm 1
C04131,141,3,3546800.0,1182266.6666666667,1,0,TODO: đặt tên nhóm 1
C04132,29,1,182000.0,182000.0,2,0,TODO: đặt tên nhóm 2
C04133,41,7,4193800.0,599114.2857142857,2,3,TODO: đặt tên nhóm 2
C04134,92,5,2394500.0,478900.0,1,3,TODO: đặt tên nhóm 1
C04135,48,7,7735150.0,1105021.4285714286,2,3,TODO: đặt tên nhóm 2
C04136,49,3,4227000.0,1409000.0,3,2,TODO: đặt tên nhóm 3
C04137,69,4,2627400.0,656850.0,2,0,TODO: đặt tên nhóm 2
C04138,235,2,1108850.0,554425.0,1,0,TODO: đặt tên nhóm 1
C04139,161,2,781400.0,390700.0,1,0,TODO: đặt tên nhóm 1
C04140,26,5,5368800.0,1073760.0,2,3,TODO: đặt tên nhóm 2
C04141,198,2,1135150.0,567575.0,1,0,TODO: đặt tên nhóm 1
C04142,47,4,2310150.0,577537.5,2,0,TODO: đặt tên nhóm 2
C04143,116,4,7658363.0,1914590.75,3,1,TODO: đặt tên nhóm 3
C04144,7,2,902800.0,451400.0,2,0,TODO: đặt tên nhóm 2
C04145,15,10,9824750.0,982475.0,0,2,TODO: đặt tên nhóm 0
C04146,60,5,23043505.311504368,4608701.062300874,3,1,TODO: đặt tên nhóm 3
C04147,192,1,154000.0,154000.0,1,0,TODO: đặt tên nhóm 1
C04148,125,5,3442800.0,688560.0,1,3,TODO: đặt tên nhóm 1
C04149,67,7,4544800.0,649257.1428571428,2,3,TODO: đặt tên nhóm 2
C04150,99,4,3174700.0,793675.0,1,3,TODO: đặt tên nhóm 1
C04151,41,6,7706550.0,1284425.0,3,3,TODO: đặt tên nhóm 3
C04152,17,6,6540250.0,1090041.6666666667,2,3,TODO: đặt tên nhóm 2
C04153,70,3,1546750.0,515583.3333333333,2,0,TODO: đặt tên nhóm 2
C04154,48,7,15482698.78310264,2211814.111871806,3,1,TODO: đặt tên nhóm 3
C04155,130,3,2406050.0,802016.6666666666,1,0,TODO: đặt tên nhóm 1
C04156,94,4,3862450.0,965612.5,1,3,TODO: đặt tên nhóm 1
C04157,102,2,960750.0,480375.0,1,0,TODO: đặt tên nhóm 1
C04159,27,2,3360000.0,1680000.0,3,1,TODO: đặt tên nhóm 3
C04160,45,7,3419100.0,488442.85714285716,2,2,TODO: đặt tên nhóm 2
C04161,72,2,1979200.0,989600.0,2,0,TODO: đặt tên nhóm 2
C04162,88,3,3593000.0,1197666.6666666667,2,0,TODO: đặt tên nhóm 2
C04163,29,3,3930550.0,1310183.3333333333,2,2,TODO: đặt tên nhóm 2
C04164,14,3,5521000.0,1840333.3333333333,3,1,TODO: đặt tên nhóm 3
C04165,99,8,4325850.0,540731.25,2,1,TODO: đặt tên nhóm 2
C04166,9,5,5558200.0,1111640.0,2,3,TODO: đặt tên nhóm 2
C04167,21,5,10667200.0,2133440.0,3,1,TODO: đặt tên nhóm 3
C04168,282,1,190950.0,190950.0,1,0,TODO: đặt tên nhóm 1
C04169,36,6,6052150.0,1008691.6666666666,2,3,TODO: đặt tên nhóm 2
C04170,12,3,1084150.0,361383.3333333333,2,0,TODO: đặt tên nhóm 2
C04171,3,5,2742750.0,548550.0,2,3,TODO: đặt tên nhóm 2
C04172,18,7,2913350.0,416192.85714285716,2,2,TODO: đặt tên nhóm 2
C04173,73,4,6140000.0,1535000.0,3,1,TODO: đặt tên nhóm 3
C04174,52,2,1463400.0,731700.0,2,0,TODO: đặt tên nhóm 2
C04175,4,2,635000.0,317500.0,2,0,TODO: đặt tên nhóm 2
C04176,60,7,5173850.0,739121.4285714285,2,3,TODO: đặt tên nhóm 2
C04177,3,9,7596000.0,844000.0,2,2,TODO: đặt tên nhóm 2
C04178,111,3,3156000.0,1052000.0,1,0,TODO: đặt tên nhóm 1
C04179,75,5,5699800.0,1139960.0,2,3,TODO: đặt tên nhóm 2
C04180,17,5,3256700.0,651340.0,2,3,TODO: đặt tên nhóm 2
C04181,91,7,5263050.0,751864.2857142857,2,3,TODO: đặt tên nhóm 2
C04182,81,2,2620000.0,1310000.0,3,0,TODO: đặt tên nhóm 3
C04183,69,4,4754000.0,1188500.0,2,3,TODO: đặt tên nhóm 2
