customer_id,age,gender,city,tenure_months,support_tickets,churn
C04265,59,Nam,Cần Thơ,12,1,1
C04266,70,Nữ,TP HCM,49,2,1
C04267,29,Nữ,Cần Thơ,18,1,0
C04268,66,Nam,Hải Phòng,34,0,0
C04269,54,Nam,TP HCM,42,0,0
C04270,19,Nữ,Cần Thơ,2,0,1
C04271,60,Nam,TP HCM,22,2,0
C04272,30,Nữ,Hà Nội,9,3,1
C04273,51,Nam,Hà Nội,21,2,1
C04274,27,Nữ,TP HCM,35,0,0
C04275,70,Nữ,Hà Nội,47,0,0
C04276,51,Nữ,Cần Thơ,49,1,0
C04277,27,Nam,Hải Phòng,36,1,0
C04278,58,Nữ,TP HCM,10,2,1
C04279,23,Nam,TP HCM,34,1,1
C04280,22,Nam,Hà Nội,7,3,1
C04281,32,Nữ,TP HCM,54,2,0
C04282,69,Nam,Đà Nẵng,29,1,0
C04283,41,Nam,Hà Nội,6,1,1
C04284,70,Nam,Hà Nội,55,3,1
C04285,20,Nữ,Hà Nội,6,0,0
C04286,65,Nữ,Hải Phòng,34,2,1
C04287,49,Nam,Hà Nội,14,2,1
C04288,55,Nam,TP HCM,34,2,1
C04289,52,Nam,Hà Nội,10,5,1
C04290,68,Nam,Hà Nội,28,0,0
C04291,45,Nam,Hà Nội,52,1,0
C04292,59,Nam,Đà Nẵng,25,1,1
C04293,38,Nữ,TP HCM,34,3,1
C04294,29,Nam,TP HCM,23,1,1
C04295,29,Nam,Hải Phòng,13,0,1
C04296,52,Nữ,Đà Nẵng,50,2,1
C04297,38,Nữ,Hà Nội,49,1,0
C04298,46,Nữ,TP HCM,26,1,0
C04299,66,Nữ,Cần Thơ,60,2,0
C04300,57,Nữ,TP HCM,42,2,0
C04301,45,Nữ,Đà Nẵng,40,0,0
C04302,29,Nam,TP HCM,38,1,1
C04303,44,Nam,Đà Nẵng,45,1,0
C04304,18,Nam,Hải Phòng,29,1,0
C04305,45,Nam,TP HCM,13,3,1
C04306,24,Nữ,Cần Thơ,43,0,0
C04307,69,Nữ,TP HCM,39,0,0
C04308,27,Nam,TP HCM,9,4,1
C04309,50,Nam,TP HCM,26,2,1
C04310,31,Nữ,TP HCM,35,1,1
C04311,19,Nam,TP HCM,35,0,0
C04312,58,Nữ,Hà Nội,12,0,1
C04313,42,Nam,TP HCM,34,1,0
C04314,66,Nữ,Đà Nẵng,49,4,1
C04315,33,Nam,Hà Nội,18,1,1
C04316,54,Nam,TP HCM,57,1,0
C04317,52,Nữ,Đà Nẵng,37,2,0
C04318,37,Nữ,Hà Nội,55,4,1
C04319,26,Nam,Hà Nội,53,1,0
C04320,62,Nam,Hà Nội,55,1,0
C04321,23,Nam,TP HCM,33,0,0
C04322,70,Nữ,Hải Phòng,54,2,1
C04323,62,Nữ,Hà Nội,32,2,0
C04324,31,Nữ,Hải Phòng,10,3,0
C04325,40,Nữ,Hà Nội,34,4,1
C04326,47,Nam,TP HCM,50,0,0
C04327,32,Nam,Đà Nẵng,55,0,0
C04328,33,Nam,Cần Thơ,34,1,1
C04329,24,Nam,Đà Nẵng,15,0,1
C04330,21,Nữ,Cần Thơ,31,1,1
C04331,38,Nữ,TP HCM,26,2,0
C04332,24,Nữ,TP HCM,8,1,1
C04333,65,Nữ,Cần Thơ,43,1,0
C04334,58,Nữ,Hà Nội,47,3,0
C04335,44,Nữ,TP HCM,10,2,0
C04336,39,Nữ,Hà Nội,16,0,1
C04337,66,Nữ,TP HCM,11,0,0
C04338,63,Nam,Hà Nội,29,0,1
C04339,20,Nữ,Hà Nội,38,1,1
C04340,63,Nam,Cần Thơ,3,0,0
C04341,41,Nam,Hà Nội,55,1,0
C04342,55,Nam,Đà Nẵng,37,0,0
C04343,44,Nam,TP HCM,31,1,0
C04344,55,Nữ,Hải Phòng,36,2,0
C04345,18,Nữ,Cần Thơ,31,1,0
C04346,19,Nữ,TP HCM,3,1,1
C04347,25,Nữ,Hải Phòng,34,2,0
C04348,53,Nam,TP HCM,1,2,0
C04349,54,Nam,Hà Nội,18,0,0
C04350,39,Nam,TP HCM,9,0,1
C04351,55,Nữ,TP HCM,27,0,0
C04352,33,Nam,Hà Nội,27,0,0
C04353,51,Nam,TP HCM,25,2,0
C04354,46,Nữ,Hà Nội,34,0,0
C04355,43,Nam,Đà Nẵng,14,0,1
C04356,66,Nữ,Hà Nội,56,0,0
C04357,38,Nữ,TP HCM,8,1,0
C04358,31,Nam,TP HCM,19,2,1
C04359,66,Nữ,TP HCM,55,0,1
C04360,46,Nữ,TP HCM,2,1,0
C04361,32,Nam,Hải Phòng,33,3,1
C04362,68,Nam,Hà Nội,25,0,0
C04363,18,Nữ,Hà Nội,2,3,1
C04364,30,Nữ,Hà Nội,42,0,0
C04365,21,Nữ,Đà Nẵng,17,1,1
C04366,39,Nữ,Hải Phòng,5,0,0
C04367,53,Nữ,TP HCM,13,4,0
C04368,48,Nữ,Hà Nội,32,0,0
C04369,27,Nam,Cần Thơ,1,1,1
C04370,53,Nam,Hà Nội,27,0,0
C04371,41,Nam,Hà Nội,19,4,1
C04372,33,Nữ,TP HCM,31,2,1
C04373,43,Nam,Hải Phòng,17,2,1
C04374,23,Nữ,TP HCM,48,1,0
C04375,60,Nữ,TP HCM,34,1,1
C04376,41,Nam,Hà Nội,5,0,1
C04377,63,Nữ,Hà Nội,1,0,1
C04378,49,Nam,TP HCM,43,1,0
C04379,22,Nữ,Đà Nẵng,20,1,1
C04380,57,Nam,TP HCM,23,0,0
C04381,57,Nữ,Hà Nội,20,0,0
C04382,36,Nam,TP HCM,8,3,1
C04383,23,Nam,Hà Nội,60,3,0
C04384,53,Nam,Cần Thơ,36,1,0
C04385,27,Nữ,Hà Nội,40,2,1
C04386,64,Nữ,Đà Nẵng,33,2,1
C04387,32,Nam,Cần Thơ,49,0,0
C04388,57,Nam,TP HCM,40,1,1
C04389,62,Nam,Đà Nẵng,11,1,0
C04390,45,Nữ,Hà Nội,26,3,1
C04391,53,Nam,Cần Thơ,50,3,0
C04392,65,Nữ,TP HCM,51,1,0
C04393,32,Nam,Cần Thơ,9,1,0
C04394,55,Nam,TP HCM,57,1,0
C04395,53,Nam,Hà Nội,12,1,0
C04396,59,Nữ,Đà Nẵng,43,1,1
C04397,30,Nữ,Đà Nẵng,29,4,0
C04398,69,Nam,Hà Nội,42,2,0
C04399,52,Nữ,Đà Nẵng,45,0,0
C04400,23,Nam,Đà Nẵng,40,2,0
C04401,59,Nữ,Cần Thơ,55,0,0
C04402,59,Nam,Hà Nội,60,1,0
C04403,62,Nữ,Hải Phòng,54,1,0
C04404,64,Nữ,TP HCM,13,0,1
C04405,50,Nữ,Hải Phòng,46,0,0
C04406,49,Nữ,Hà Nội,29,0,1
C04407,25,Nữ,Hải Phòng,53,0,0
C04408,67,Nữ,Hải Phòng,55,2,0
C04409,65,Nam,TP HCM,4,3,0
C04410,56,Nữ,Hà Nội,45,0,0
C04411,64,Nữ,Hà Nội,60,1,1
C04412,57,Nam,Hà Nội,43,0,0
C04413,24,Nam,Cần Thơ,2,0,0
C04414,23,Nữ,Hà Nội,31,0,1
C04415,46,Nam,TP HCM,26,2,1
C04416,60,Nữ,Hà Nội,22,0,1
C04417,54,Nam,Đà Nẵng,51,1,0
C04418,26,Nam,Hà Nội,25,0,0
C04419,69,Nữ,Hà Nội,18,1,1
C04420,54,Nam,TP HCM,42,1,0
C04421,56,Nữ,Hà Nội,4,2,1
C04422,41,Nữ,Hải Phòng,54,0,0
C04423,69,Nam,TP HCM,56,1,0
C04424,56,Nữ,TP HCM,38,0,0
C04425,42,Nữ,TP HCM,17,2,1
C04426,59,Nam,TP HCM,15,0,1
C04427,63,Nữ,Hà Nội,42,1,0
C04428,28,Nữ,Đà Nẵng,24,1,0
C04429,38,Nam,TP HCM,12,1,0
C04430,36,Nam,Hải Phòng,57,1,0
C04431,38,Nam,TP HCM,42,2,1
C04432,53,Nữ,Hà Nội,20,1,0
C04433,25,Nữ,Đà Nẵng,12,2,1
C04434,68,Nam,Đà Nẵng,15,0,0
C04435,62,Nữ,Đà Nẵng,24,0,0
C04436,46,Nam,TP HCM,33,1,1
C04437,60,Nam,Cần Thơ,54,1,0
C04438,65,Nam,TP HCM,22,2,0
C04439,58,Nam,TP HCM,16,3,0
C04440,48,Nữ,TP HCM,24,0,0
C04441,24,Nam,Hải Phòng,54,0,0
C04442,50,Nữ,Cần Thơ,51,1,0
C04443,30,Nữ,Hà Nội,57,3,1
C04444,45,Nam,TP HCM,10,0,0
C04445,30,Nữ,Hà Nội,17,2,1
C04446,51,Nữ,Đà Nẵng,23,1,0
C04447,60,Nữ,Hà Nội,1,1,1
C04448,35,Nữ,Hà Nội,13,0,0
C04449,44,Nữ,TP HCM,55,1,0
C04450,68,Nam,Hà Nội,58,0,0
C04451,25,Nam,Hải Phòng,2,1,1
C04452,34,Nữ,Hà Nội,45,1,0
C04453,51,Nữ,Hà Nội,32,1,0
C04454,27,Nam,Đà Nẵng,60,1,1
C04455,22,Nam,Đà Nẵng,44,2,1
C04456,55,Nữ,Hà Nội,23,1,0
C04457,52,Nam,Cần Thơ,51,1,0
C04458,63,Nữ,Hà Nội,33,0,0
C04459,20,Nữ,TP HCM,25,1,0
C04460,63,Nam,TP HCM,47,0,0
C04461,55,Nam,TP HCM,4,2,0
C04462,54,Nữ,Hà Nội,20,2,1
C04463,43,Nam,Hà Nội,42,2,1
C04464,25,Nữ,Hà Nội,6,2,1
C04465,24,Nữ,Hải Phòng,34,0,0
C04466,67,Nữ,Hà Nội,52,1,0
C04467,28,Nữ,Hà Nội,26,3,0
C04468,46,Nữ,Cần Thơ,45,2,0
C04469,33,Nam,Hải Phòng,33,2,1
C04470,32,Nữ,Cần Thơ,25,2,1
C04471,52,Nam,Đà Nẵng,14,2,0
C04472,34,Nữ,Cần Thơ,50,3,1
C04473,52,Nam,TP HCM,14,0,1
C04474,57,Nữ,Cần Thơ,5,1,1
C04475,42,Nữ,Hà Nội,33,1,1
C04476,63,Nam,TP HCM,59,0,0
C04477,31,Nữ,TP HCM,37,1,1
C04478,42,Nữ,Đà Nẵng,49,1,0
C04479,23,Nam,TP HCM,47,0,0
C04480,61,Nữ,Đà Nẵng,34,1,0
C04481,53,Nữ,Cần Thơ,28,1,0
C04482,51,Nữ,TP HCM,21,1,1
C04483,29,Nam,Hải Phòng,21,2,1
C04484,19,Nữ,Đà Nẵng,3,0,1
C04485,22,Nữ,TP HCM,36,2,0
C04486,27,Nam,Hà Nội,13,0,0
C04487,63,Nam,TP HCM,45,1,1
C04488,36,Nữ,Hà Nội,35,1,1
C04489,59,Nam,TP HCM,10,0,0
C04490,67,Nam,Hà Nội,31,3,1
C04491,53,Nam,TP HCM,48,1,0
C04492,65,Nam,Đà Nẵng,29,0,1
C04493,30,Nam,Cần Thơ,24,1,0
C04494,56,Nam,Hà Nội,28,2,0
C04495,37,Nam,TP HCM,17,0,1
C04496,36,Nữ,TP HCM,37,3,1
C04497,24,Nữ,Hà Nội,47,0,0
C04498,67,Nam,Đà Nẵng,47,0,0
C04499,52,Nữ,Hà Nội,6,0,0
C04500,46,Nữ,TP HCM,22,3,1
C04501,62,Nam,Hà Nội,35,3,1
C04502,37,Nam,Hải Phòng,26,1,1
C04503,69,Nam,Hà Nội,19,1,0
C04504,25,Nữ,Đà Nẵng,16,2,1
C04505,18,Nam,Hà Nội,43,1,0
C04506,45,Nữ,Cần Thơ,40,1,0
C04507,39,Nữ,Hải Phòng,16,3,0
C04508,64,Nam,Hà Nội,8,0,0
C04509,56,Nam,Hà Nội,2,1,1
C04510,21,Nam,TP HCM,16,0,0
C04511,25,Nam,TP HCM,29,1,0
C04512,38,Nữ,TP HCM,7,2,0
C04513,41,Nam,Hà Nội,43,2,0
C04514,69,Nữ,Hà Nội,16,2,1
C04515,65,Nam,Hà Nội,43,2,1
C04516,52,Nam,Hải Phòng,11,1,0
C04517,38,Nam,Đà Nẵng,29,0,1
C04518,35,Nam,Đà Nẵng,3,0,1
C04519,35,Nữ,Đà Nẵng,13,1,1
C04520,32,Nam,Cần Thơ,51,0,0
C04521,26,Nữ,TP HCM,59,0,0
C04522,46,Nữ,Hải Phòng,21,1,0
C04523,63,Nữ,Hà Nội,47,1,0
C04524,57,Nữ,TP HCM,26,0,0
C04525,21,Nam,TP HCM,46,0,1
C04526,52,Nam,TP HCM,52,4,1
C04527,58,Nữ,Cần Thơ,22,3,1
C04528,33,Nữ,Hà Nội,35,0,0
C04529,35,Nam,Cần Thơ,46,0,0
C04530,64,Nam,Hải Phòng,26,1,0
C04531,37,Nam,TP HCM,17,1,0
C04532,66,Nam,TP HCM,53,2,1
C04533,46,Nam,Hà Nội,20,1,1
C04534,65,Nữ,Hà Nội,24,2,0
C04535,32,Nữ,Hải Phòng,34,1,0
C04536,20,Nữ,TP HCM,23,2,0
C04537,62,Nam,Hà Nội,12,2,1
C04538,60,Nam,Hà Nội,29,1,0
C04539,30,Nam,Cần Thơ,33,1,0
C04540,30,Nữ,TP HCM,15,2,1
C04541,67,Nữ,TP HCM,13,0,0
C04542,18,Nữ,Cần Thơ,16,1,1
C04543,20,Nam,Hải Phòng,34,3,0
C04544,70,Nữ,Hà Nội,18,1,1
C04545,50,Nữ,Đà Nẵng,49,0,0
C04546,44,Nam,TP HCM,59,2,0
C04547,31,Nam,TP HCM,25,1,1
C04548,40,Nam,TP HCM,7,2,1
C04549,29,Nữ,Hải Phòng,4,2,0
C04550,44,Nữ,TP HCM,40,0,0
C04551,58,Nữ,Hà Nội,15,0,0
C04552,37,Nữ,TP HCM,27,0,1
C04553,67,Nữ,Đà Nẵng,33,3,1
C04554,22,Nữ,TP HCM,54,2,0
C04555,51,Nữ,Hà Nội,36,2,1
C04556,30,Nam,Cần Thơ,41,3,0
C04557,33,Nữ,TP HCM,13,0,0
C04558,36,Nữ,Đà Nẵng,4,2,0
C04559,63,Nam,Cần Thơ,28,1,1
C04560,22,Nữ,Cần Thơ,10,2,1
C04561,66,Nữ,Hải Phòng,57,0,0
C04562,26,Nam,Hải Phòng,59,0,0
C04563,51,Nam,Hải Phòng,6,0,0
C04564,57,Nữ,Cần Thơ,38,0,1
C04565,53,Nữ,TP HCM,46,3,0
C04566,54,Nữ,TP HCM,51,0,0
C04567,52,Nữ,TP HCM,26,0,0
C04568,28,Nam,TP HCM,21,0,0
C04569,28,Nữ,Đà Nẵng,14,2,1
C04570,23,Nam,TP HCM,12,2,1
C04571,37,Nữ,Đà Nẵng,40,2,1
C04572,51,Nam,TP HCM,13,5,1
C04573,28,Nam,TP HCM,35,2,0
C04574,65,Nữ,TP HCM,45,0,0
C04575,39,Nữ,TP HCM,15,0,0
C04576,50,Nữ,Đà Nẵng,29,0,0
C04577,58,Nữ,Hải Phòng,49,1,0
C04578,36,Nữ,Hà Nội,54,0,1
C04579,55,Nữ,TP HCM,40,2,1
C04580,24,Nữ,TP HCM,41,1,0
C04581,26,Nữ,Cần Thơ,8,1,1
C04582,28,Nam,Cần Thơ,11,0,1
C04583,58,Nữ,Hà Nội,48,1,1
C04584,33,Nữ,TP HCM,3,2,1
C04585,49,Nữ,Hà Nội,17,0,0
C04586,41,Nam,Cần Thơ,29,1,0
C04587,54,Nữ,TP HCM,38,0,1
C04588,19,Nữ,Hà Nội,39,1,0
C04589,20,Nữ,Đà Nẵng,35,1,0
C04590,25,Nữ,Hà Nội,46,0,1
C04591,23,Nữ,TP HCM,2,0,0
C04592,35,Nữ,Hà Nội,8,1,0
C04593,56,Nam,Hải Phòng,5,1,0
C04594,69,Nam,Đà Nẵng,58,0,0
C04595,26,Nữ,Cần Thơ,8,1,1
C04596,39,Nam,TP HCM,59,1,0
C04597,30,Nam,Cần Thơ,54,1,1
C04598,41,Nam,Hà Nội,15,0,0
C04599,48,Nữ,Hải Phòng,47,0,0
C04600,41,Nữ,TP HCM,24,2,1
C04601,53,Nam,TP HCM,6,0,1
C04602,35,Nữ,Hải Phòng,6,0,1
C04603,55,Nữ,Hải Phòng,48,3,1
C04604,69,Nữ,Đà Nẵng,51,1,0
C04605,21,Nam,Hà Nội,11,0,0
C04606,63,Nữ,TP HCM,50,1,1
C04607,22,Nam,Hà Nội,36,1,0
C04608,26,Nam,TP HCM,18,1,0
C04609,19,Nữ,TP HCM,26,1,0
C04610,33,Nữ,Đà Nẵng,23,0,0
C04611,70,Nam,Hà Nội,47,0,0
C04612,37,Nam,Hải Phòng,23,2,0
C04613,19,Nữ,Hà Nội,29,2,0
C04614,43,Nữ,TP HCM,37,1,1
C04615,49,Nữ,TP HCM,45,3,1
C04616,37,Nữ,TP HCM,40,2,0
C04617,70,Nữ,TP HCM,8,0,0
C04618,18,Nữ,Cần Thơ,36,1,0
C04619,36,Nữ,TP HCM,60,0,0
C04620,19,Nữ,TP HCM,20,2,1
C04621,60,Nam,TP HCM,2,0,1
C04622,60,Nữ,TP HCM,55,1,0
C04623,45,Nữ,Hà Nội,7,3,1
C04624,50,Nam,Hải Phòng,44,0,0
C04625,56,Nam,Hà Nội,18,1,0
C04626,33,Nữ,Hà Nội,37,2,0
C04627,35,Nam,Đà Nẵng,54,1,0
C04628,34,Nam,TP HCM,55,0,1
C04629,34,Nam,Hải Phòng,9,1,1
C04630,62,Nam,Hải Phòng,54,0,1
C04631,20,Nam,TP HCM,20,0,1
C04632,20,Nam,Hà Nội,55,2,0
C04633,27,Nữ,Đà Nẵng,46,0,0
C04634,49,Nam,Cần Thơ,56,2,1
C04635,69,Nữ,TP HCM,32,2,1
C04636,62,Nữ,Hà Nội,33,1,0
C04637,37,Nữ,Đà Nẵng,29,2,1
C04638,65,Nam,Hà Nội,21,1,0
C04639,53,Nam,Hà Nội,23,1,1
C04640,47,Nam,TP HCM,17,3,0
C04641,70,Nữ,Hải Phòng,39,1,1
C04642,20,Nam,Đà Nẵng,37,4,1
C04643,47,Nam,Đà Nẵng,48,0,0
C04644,67,Nữ,Đà Nẵng,56,1,0
C04645,70,Nam,TP HCM,38,1,0
C04646,28,Nữ,Hải Phòng,36,0,1
C04647,38,Nữ,TP HCM,17,0,1
C04648,47,Nam,Hà Nội,21,1,1
C04649,60,Nữ,TP HCM,9,1,0
C04650,48,Nam,TP HCM,2,1,1
C04651,21,Nam,Hà Nội,44,0,0
C04652,43,Nam,TP HCM,1,1,1
C04653,22,Nữ,TP HCM,12,2,0
C04654,38,Nữ,Đà Nẵng,16,0,1
C04655,64,Nam,Hà Nội,28,0,0
C04656,25,Nữ,Hải Phòng,25,2,1
C04657,53,Nữ,Hà Nội,60,3,1
C04658,61,Nam,TP HCM,40,1,0
C04659,21,Nam,TP HCM,54,1,0
C04660,26,Nữ,TP HCM,57,1,0
C04661,59,Nam,Cần Thơ,50,0,0
C04662,31,Nữ,Hải Phòng,29,0,0
C04663,19,Nam,Hải Phòng,39,1,0
C04664,65,Nam,TP HCM,14,0,1
C04665,50,Nữ,TP HCM,22,1,0
C04666,32,Nữ,Hà Nội,2,0,0
C04667,22,Nữ,TP HCM,4,0,0
C04668,46,Nữ,TP HCM,35,0,0
C04669,29,Nữ,Hải Phòng,2,2,1
C04670,39,Nam,Hải Phòng,31,1,1
C04671,50,Nam,Hà Nội,8,1,1
C04672,70,Nữ,Đà Nẵng,20,1,1
C04673,50,Nữ,Hải Phòng,29,3,1
C04674,18,Nam,TP HCM,2,2,1
C04675,65,Nam,Hà Nội,45,1,1
C04676,37,Nam,Đà Nẵng,30,1,1
C04677,20,Nam,Hải Phòng,36,0,0
C04678,25,Nam,Cần Thơ,45,1,0
C04679,65,Nữ,Hà Nội,48,0,0
C04680,32,Nữ,Đà Nẵng,60,2,0
C04681,58,Nam,Cần Thơ,24,3,0
C04682,54,Nam,Hải Phòng,4,4,1
C04683,35,Nam,Đà Nẵng,6,2,1
C04684,63,Nữ,Hải Phòng,20,1,0
C04685,20,Nam,Đà Nẵng,43,1,0
C04686,36,Nữ,Cần Thơ,18,3,0
C04687,30,Nữ,Hải Phòng,48,1,0
C04688,23,Nữ,TP HCM,17,0,0
C04689,27,Nam,Cần Thơ,1,0,1
C04690,36,Nam,Cần Thơ,18,1,1
C04691,25,Nữ,TP HCM,24,2,0
C04692,48,Nữ,Cần Thơ,51,5,1
C04693,46,Nữ,TP HCM,53,1,0
C04694,69,Nam,TP HCM,16,2,0
C04695,46,Nam,TP HCM,44,0,0
C04696,36,Nữ,Hải Phòng,56,0,0
C04697,37,Nữ,TP HCM,54,1,0
C04698,49,Nam,Hà Nội,58,2,0
C04699,25,Nam,TP HCM,38,3,1
C04700,60,Nữ,Hà Nội,13,0,0
C04701,37,Nữ,Hà Nội,27,0,0
C04702,57,Nữ,Đà Nẵng,34,1,0
C04703,55,Nữ,TP HCM,18,2,1
C04704,39,Nam,Hà Nội,11,0,0
C04705,47,Nam,TP HCM,47,2,1
C04706,30,Nữ,TP HCM,32,2,1
C04707,70,Nam,TP HCM,14,2,1
C04708,29,Nam,TP HCM,10,3,0
C04709,41,Nữ,TP HCM,48,2,1
C04710,32,Nam,TP HCM,43,0,0
C04711,70,Nam,Hà Nội,4,3,0
C04712,61,Nữ,Hải Phòng,38,2,0
C04713,20,Nữ,Hà Nội,33,1,1
C04714,28,Nam,Hà Nội,13,1,0
C04715,27,Nữ,Hà Nội,20,1,1
C04716,31,Nam,Cần Thơ,2,1,0
C04717,70,Nữ,TP HCM,51,2,0
C04718,19,Nữ,Cần Thơ,11,1,0
C04719,24,Nam,TP HCM,46,0,1
C04720,37,Nam,Hải Phòng,45,3,1
C04721,30,Nam,Cần Thơ,11,2,1
C04722,51,Nam,Hà Nội,13,2,0
C04723,64,Nam,Hải Phòng,25,0,0
C04724,54,Nữ,Hải Phòng,42,1,0
C04725,44,Nữ,TP HCM,42,1,1
C04726,38,Nữ,Cần Thơ,52,2,1
C04727,24,Nữ,TP HCM,48,1,0
C04728,23,Nam,Hải Phòng,17,0,0
C04729,38,Nam,TP HCM,30,3,1
C04730,26,Nữ,TP HCM,22,0,0
C04731,38,Nam,TP HCM,35,2,0
C04732,62,Nam,TP HCM,52,0,0
C04733,46,Nam,Hải Phòng,2,2,1
C04734,63,Nam,TP HCM,45,2,0
C04735,35,Nam,Hà Nội,56,1,0
C04736,62,Nữ,Hải Phòng,25,1,1
C04737,37,Nữ,TP HCM,13,1,1
C04738,21,Nữ,Cần Thơ,60,0,0
C04739,33,Nữ,Hà Nội,10,2,0
C04740,53,Nữ,Hải Phòng,31,1,0
C04741,27,Nữ,TP HCM,43,1,1
C04742,29,Nam,Cần Thơ,43,5,1
C04743,51,Nữ,Hải Phòng,51,1,1
C04744,49,Nam,Hà Nội,53,3,1
C04745,46,Nam,Đà Nẵng,55,1,0
C04746,38,Nữ,Hải Phòng,40,1,0
C04747,37,Nam,Đà Nẵng,27,2,0
C04748,47,Nam,TP HCM,41,0,1
C04749,35,Nam,Hà Nội,50,2,1
C04750,18,Nam,TP HCM,39,1,0
C04751,20,Nữ,Hải Phòng,20,1,0
C04752,70,Nữ,TP HCM,55,2,1
C04753,63,Nữ,TP HCM,3,2,1
C04754,50,Nữ,TP HCM,36,1,0
C04755,29,Nam,Hà Nội,38,0,1
C04756,60,Nữ,Hà Nội,1,1,0
C04757,53,Nữ,Hải Phòng,36,1,1
C04758,22,Nam,Hải Phòng,19,2,1
C04759,35,Nữ,TP HCM,46,0,0
C04760,26,Nữ,TP HCM,29,1,1
C04761,58,Nữ,TP HCM,28,0,0
C04762,50,Nữ,Đà Nẵng,34,1,0
C04763,66,Nam,TP HCM,12,1,0
C04764,38,Nam,Hà Nội,39,0,1
C04765,48,Nữ,Hà Nội,31,2,0
C04766,56,Nam,Hà Nội,13,1,1
C04767,28,Nữ,Đà Nẵng,22,2,0
C04768,62,Nam,TP HCM,21,1,1
C04769,43,Nữ,TP HCM,54,1,0
C04770,67,Nữ,TP HCM,53,4,0
C04771,51,Nam,Hà Nội,43,0,0
C04772,43,Nữ,Hải Phòng,21,1,0
C04773,66,Nữ,Hà Nội,15,2,0
C04774,70,Nữ,Đà Nẵng,45,0,1
C04775,54,Nữ,Hải Phòng,14,0,0
C04776,45,Nam,Đà Nẵng,7,5,1
C04777,61,Nữ,Hải Phòng,1,3,1
C04778,27,Nữ,Đà Nẵng,35,2,0
C04779,47,Nam,Đà Nẵng,36,2,1
C04780,38,Nữ,Hà Nội,28,2,1
C04781,41,Nam,Đà Nẵng,7,2,1
C04782,25,Nữ,TP HCM,40,0,0
C04783,37,Nam,TP HCM,11,1,1
C04784,70,Nam,TP HCM,20,2,0
C04785,52,Nam,Hà Nội,48,0,0
C04786,64,Nam,Hà Nội,15,1,0
C04787,65,Nữ,Hải Phòng,15,0,0
C04788,52,Nam,TP HCM,25,1,1
C04789,35,Nam,Hà Nội,2,0,1
C04790,51,Nữ,Cần Thơ,57,1,0
C04791,30,Nữ,TP HCM,4,2,1
C04792,57,Nam,TP HCM,4,1,1
C04793,33,Nữ,TP HCM,46,3,1
C04794,30,Nữ,Hà Nội,11,0,0
C04795,43,Nam,Hà Nội,25,0,0
C04796,37,Nam,TP HCM,10,1,0
C04797,63,Nữ,TP HCM,53,2,0
C04798,47,Nam,TP HCM,20,1,1
C04799,59,Nữ,Đà Nẵng,35,3,1
C04800,35,Nữ,Hải Phòng,1,0,0
C04801,49,Nam,TP HCM,43,0,0
C04802,33,Nữ,TP HCM,10,1,1
C04803,31,Nữ,Đà Nẵng,31,1,0
C04804,24,Nam,Hải Phòng,22,0,0
C04805,37,Nữ,Đà Nẵng,5,0,0
C04806,18,Nam,TP HCM,26,3,1
C04807,41,Nữ,Cần Thơ,5,0,0
C04808,49,Nữ,TP HCM,15,1,1
C04809,51,Nữ,Hà Nội,6,0,1
C04810,49,Nam,TP HCM,60,2,1
C04811,46,Nữ,Đà Nẵng,60,3,0
C04812,65,Nam,Cần Thơ,39,1,0
C04813,31,Nam,Hà Nội,6,1,0
C04814,25,Nữ,Hà Nội,39,3,1
C04815,48,Nữ,Hà Nội,43,0,1
C04816,37,Nam,Hà Nội,30,1,1
C04817,41,Nữ,Hà Nội,42,1,0
C04818,64,Nam,TP HCM,36,1,0
C04819,37,Nam,Hà Nội,38,2,1
C04820,44,Nữ,Hà Nội,43,2,0
C04821,32,Nữ,TP HCM,5,0,0
C04822,27,Nam,Hải Phòng,11,4,1
C04823,63,Nữ,Hải Phòng,9,1,1
C04824,46,Nữ,TP HCM,11,2,1
C04825,42,Nữ,Đà Nẵng,56,1,0
C04826,63,Nam,TP HCM,36,1,0
C04827,62,Nữ,TP HCM,29,1,1
C04828,22,Nam,TP HCM,23,2,1
C04829,59,Nam,Hà Nội,41,1,1
C04830,59,Nam,Hà Nội,31,1,1
C04831,35,Nam,TP HCM,37,2,1
C04832,37,Nam,Hải Phòng,38,0,0
C04833,67,Nữ,Hà Nội,19,0,0
C04834,23,Nam,Đà Nẵng,29,0,0
C04835,49,Nữ,Đà Nẵng,59,1,0
C04836,27,Nữ,Cần Thơ,11,2,1
C04837,52,Nam,TP HCM,21,2,1
C04838,23,Nữ,Hà Nội,32,2,1
C04839,26,Nam,Đà Nẵng,47,0,0
C04840,56,Nam,TP HCM,45,1,0
C04841,36,Nữ,TP HCM,35,0,1
C04842,31,Nữ,Hà Nội,52,0,0
C04843,37,Nam,TP HCM,24,2,0
C04844,51,Nữ,TP HCM,51,1,0
C04845,18,Nam,TP HCM,45,3,1
C04846,48,Nam,Hải Phòng,49,0,0
C04847,25,Nữ,Hải Phòng,7,1,0
C04848,34,Nam,Hải Phòng,13,1,1
C04849,69,Nam,TP HCM,45,0,0
C04850,53,Nữ,Đà Nẵng,4,0,1
C04851,65,Nam,Hà Nội,8,0,0
C04852,55,Nam,Đà Nẵng,11,3,0
C04853,67,Nữ,TP HCM,2,0,0
C04854,23,Nữ,TP HCM,12,0,0
