transaction_id,ts,customer_id,branch,channel,category,quantity,unit_price,amount,cost,payment_method,status,is_fraud
T0013583,2025-03-12 10:29:24,C00218,TP HCM,Online,Thực phẩm,4.0,190000.0,"722,000",610621.2989008497,VI_DIEN_TU,HOAN_TAT,0
T0002466,2025-01-14 03:22:59,C01115,Hà Nội,Cửa hàng,Thực phẩm,1.0,2554848.1132448646,"2,554,848",1788393.679271405,VI_DIEN_TU,HOAN_TAT,1
T0042983,2025-08-12 23:11:43,C01313,Đà Nẵng,Cửa hàng,  Sách ,1.0,145000.0,"145,000",105438.19252562718,THE,HOAN_TAT,0
T0053570,2025-10-06 19:05:13,C05101,Hải Phòng,Online,Thực phẩm,1.0,195000.0,"185,250",121777.04632163711,VI_DIEN_TU,HOAN_TAT,0
T0058026,2025-10-29 22:33:31,C00806,Đà Nẵng,Online,Thực phẩm,1.0,157000.0,"157,000",,,HOAN_TAT,0
T0001135,2025-01-07 05:44:58,C02833,TP HCM,Online,Thực phẩm,1.0,175000.0,"175,000",112383.37608804804,CHUYEN_KHOAN,HOAN_TAT,0
T0036350,2025-07-09 06:47:08,C03391,Cần Thơ,Cửa hàng,Điện tử,1.0,1020000.0,"1,020,000",863574.8219488218,TIEN_MAT,HOAN_TAT,0
T0036434,2025-07-09 16:26:43,C00227,TP HCM,Cửa hàng,Điện tử,2.0,1138000.0,"2,276,000",1665180.012363473,TIEN_MAT,HOAN_TAT,0
T0026008,2025-05-16 01:29:39,C00195,Hà Nội,Cửa hàng,Sách,1.0,139000.0,"139,000",104756.20235038534,TIEN_MAT,HOAN_TAT,0
T0027293,2025-05-22 14:34:45,C05332,TP HCM,Online,Thực phẩm,2.0,161000.0,"322,000",,CHUYEN_KHOAN,HOAN_TAT,0
T0012645,2025-03-07 16:27:35,C00180,TP HCM,Cửa hàng,Sách,1.0,166000.0,"157,700",132466.03304650006,VI_DIEN_TU,HOAN_TAT,0
T0021919,2025-04-24 18:05:20,C06777,TP HCM,Cửa hàng,Sách,3.0,132000.0,"396,000",290591.9699044248,TIEN_MAT,HOAN_TAT,0
T0021879,2025-04-24 12:25:44,C00117,TP HCM,Cửa hàng,Điện tử,1.0,1216000.0,"1,155,200",815268.8316268617,VI_DIEN_TU,HOAN_TAT,0
T0038594,2025-07-20 16:54:48,C00124,TP HCM,Cửa hàng,Mỹ phẩm,4.0,408000.0,"1,550,400",1239710.9771251648,CHUYEN_KHOAN,HOAN_TAT,0
T0048790,2025-09-11 21:29:34,C00445,Cần Thơ,Cửa hàng,Mỹ phẩm,2.0,505000.0,"1,010,000",784513.3351118007,TIEN_MAT,HOAN_TAT,0
T0016989,2025-03-30 08:08:36,C00485,TP HCM,Cửa hàng,Gia dụng,2.0,859000.0,"1,718,000",1353109.6278619824,TIEN_MAT,HOAN_TAT,0
T0051283,2025-09-24 17:47:33,C00138,TP HCM,Cửa hàng,Thực phẩm,2.0,202000.0,"404,000",,VI_DIEN_TU,HOAN_TAT,0
T0031552,2025-06-14 03:27:48,C03068,Hà Nội,Online,Thực phẩm,2.0,168000.0,"319,200",217805.8802338252,VI_DIEN_TU,HOAN_TAT,0
T0043049,2025-08-13 08:10:56,C01859,Hà Nội,Online,Thời trang,1.0,771000.0,"732,450",616819.073173491,THE,HOAN_TAT,0
T0051883,2025-09-27 21:15:01,C07684,Đà Nẵng,Online,Sách,1.0,164000.0,"164,000",,VI_DIEN_TU,HOAN_TAT,0
T0058265,2025-10-31 04:28:59,C00002,Hà Nội,Cửa hàng,Điện tử,1.0,1040000.0,"1,040,000",678633.7371664427,TIEN_MAT,HOAN_TAT,0
T0040584,2025-07-31 02:50:02,C04889,TP HCM,Cửa hàng,Điện tử,3.0,1092000.0,,1824122.9364050627,TIEN_MAT,HOAN_TAT,0
T0015133,2025-03-20 12:56:18,C00002,Cần Thơ,Cửa hàng,Thực phẩm,1.0,189000.0,"189,000",132350.96952665006,THE,HOAN_TAT,0
T0056380,2025-10-21 10:39:29,C03456,Cần Thơ,Cửa hàng,Sách,1.0,131000.0,"131,000",91836.92824044797,CHUYEN_KHOAN,HOAN_TAT,0
TDUP0247,2025-05-12 02:27:05,C00466,Hà Nội,Online,THỰC PHẨM,1.0,168000.0,"168,000",136637.66306384184,TIEN_MAT,HOAN_TAT,0
T0057676,2025-10-28 04:57:47,C04732,Cần Thơ,Cửa hàng,Mỹ phẩm,1.0,440000.0,"418,000",251310.12896393333,TIEN_MAT,HOAN_TAT,0
T0008323,2025-02-13 05:10:44,C00020,TP HCM,Cửa hàng,Điện tử,1.0,976000.0,"976,000",736534.0796721423,VI_DIEN_TU,HOAN_TRA,0
T0052330,2025-09-30 04:01:10,C00153,Hà Nội,Online,Thời trang,1.0,682000.0,"647,900",463965.62247453834,THE,HOAN_TAT,0
T0001522,2025-01-09 06:34:32,C00074,Hà Nội,Cửa hàng,Thực phẩm,2.0,181000.0,"307,700",,TIEN_MAT,HOAN_TAT,0
T0054879,2025-10-13 15:04:20,C01356,TP HCM,Cửa hàng,Sách,1.0,138000.0,"117,300",97299.91977506946,THE,HOAN_TAT,0
T0038593,2025-07-20 16:50:23,C04821,Đà Nẵng,Cửa hàng,MỸ PHẨM,1.0,495000.0,"495,000",406564.19357277214,THE,HOAN_TRA,0
T0039507,2025-07-25 11:23:08,C01638,TP HCM,Online,Thời trang,3.0,850000.0,,2134513.968169892,THE,HOAN_TAT,0
T0025907,2025-05-15 12:53:27,C00682,TP HCM,Online,Thực phẩm,2.0,169000.0,"338,000",,THE,HOAN_TAT,0
T0002392,2025-01-13 17:54:13,C00007,TP HCM,Online,Thực phẩm,1.0,168000.0,"142,800",86048.23666762495,VI_DIEN_TU,HOAN_TAT,0
T0017548,2025-04-02 03:51:41,C04700,TP HCM,Cửa hàng,Sách,2.0,155000.0,"279,000",168905.99658634307,TIEN_MAT,HOAN_TAT,0
T0058343,2025-10-31 15:07:09,C07734,TP HCM,Online,Thực phẩm,1.0,171000.0,"171,000",104340.43235765261,THE,HOAN_TAT,0
T0035212,2025-07-03 07:40:51,C04476,Đà Nẵng,Cửa hàng,Sách,1.0,162000.0,"162,000",130475.25267174773,THE,HOAN_TAT,0
T0008091,2025-02-12 01:11:37,C00398,Hải Phòng,Cửa hàng,Điện tử,3.0,1241000.0,,2803497.883044488,VI_DIEN_TU,HOAN_TAT,0
T0053808,2025-10-08 00:09:16,C00705,Cần Thơ,Online,Mỹ phẩm,2.0,519000.0,"986,100",803408.0444541611,TIEN_MAT,HOAN_TAT,0
T0052059,2025-09-28 19:12:13,C01036,TP HCM,Cửa hàng,Gia dụng,5.0,756000.0,"3,780,000",3016065.8040736727,THE,HOAN_TAT,0
T0059004,2025-11-04 02:03:26,C00094,Cần Thơ,Online,Thực phẩm,1.0,176000.0,"167,200",124765.30897481066,THE,HOAN_TAT,0
T0013777,2025-03-13 10:14:10,C00013,Hà Nội,Online,Thực phẩm,5.0,164000.0,"820,000",527151.3135795511,THE,HOAN_TAT,0
T0042747,2025-08-11 16:37:36,C03619,Hà Nội,Online,Thực phẩm,1.0,190000.0,"171,000",119645.01007086062,TIEN_MAT,HOAN_TAT,0
T0000306,2025-01-02 21:06:13,C00002,TP HCM,Cửa hàng,  Điện tử ,2.0,1237000.0,"2,474,000",1601816.9972525318,THE,HOAN_TAT,0
T0048021,2025-09-07 23:20:33,C05692,Hà Nội,Cửa hàng,  Thực phẩm ,1.0,194000.0,"174,600",119462.24654205449,THE,HOAN_TAT,0
T0003052,2025-01-17 04:45:05,C04976,TP HCM,Online,Thực phẩm,4.0,177000.0,"708,000",,CHUYEN_KHOAN,HOAN_TAT,0
T0022985,2025-04-30 06:49:51,C00184,Đà Nẵng,Online,Điện tử,1.0,1227000.0,"1,227,000",963444.7157153962,THE,HOAN_TAT,0
T0043084,2025-08-13 12:14:42,C01701,TP HCM,Cửa hàng,Sách,1.0,164000.0,"164,000",122450.31347064333,TIEN_MAT,HOAN_TAT,0
T0022279,2025-04-26 16:21:34,C06461,Hà Nội,Cửa hàng,Sách,2.0,163000.0,"326,000",221907.65966748717,VI_DIEN_TU,HOAN_TAT,0
T0004805,2025-01-26 04:03:05,C06267,TP HCM,Cửa hàng,Sách,2.0,166000.0,"315,400",210034.92395449188,CHUYEN_KHOAN,HOAN_TAT,0
T0058887,2025-11-03 11:36:06,C00734,Hà Nội,Cửa hàng,Thực phẩm,1.0,182000.0,"182,000",130873.86072922642,TIEN_MAT,HOAN_TRA,0
T0048752,2025-09-11 17:10:30,C00004,Đà Nẵng,Cửa hàng,Điện tử,4.0,1094000.0,"4,376,000",2770742.4129835214,VI_DIEN_TU,HOAN_TAT,0
T0019887,2025-04-14 03:32:30,C01920,TP HCM,Cửa hàng,Thực phẩm,4.0,204000.0,"816,000",662520.302180249,VI_DIEN_TU,HOAN_TAT,0
T0038875,2025-07-22 04:26:40,C01983,Đà Nẵng,Cửa hàng,Mỹ phẩm,2.0,516000.0,"1,032,000",835485.0957362525,CHUYEN_KHOAN,HOAN_TAT,0
T0042790,2025-08-11 22:24:32,C05383,Hà Nội,Online,Điện tử,3.0,1179000.0,"3,537,000",2743938.2021103497,THE,HOAN_TAT,0
T0003808,2025-01-21 03:13:53,C02423,Đà Nẵng,Cửa hàng,Thực phẩm,1.0,178000.0,"178,000",141876.2626193614,THE,HOAN_TAT,0
T0013023,2025-03-09 15:41:46,C00901,TP HCM,Cửa hàng,Thời trang,1.0,662000.0,"628,900",472250.62274598575,VI_DIEN_TU,HOAN_TAT,0
T0055233,2025-10-15 09:59:34,C00502,Hà Nội,Cửa hàng,Thực phẩm,2.0,178000.0,"338,200",252599.91151069308,TIEN_MAT,HOAN_TAT,0
T0004131,2025-01-22 18:16:14,C03495,Đà Nẵng,Online,Điện tử,5.0,1042000.0,"4,689,000",3135898.3445014684,TIEN_MAT,HOAN_TAT,0
T0036703,2025-07-11 00:52:41,C07374,TP HCM,Online,Gia dụng,1.0,723000.0,"723,000",564955.3957665821,TIEN_MAT,HOAN_TAT,0
T0037681,2025-07-15 23:35:57,C04917,Đà Nẵng,Cửa hàng,  Gia dụng ,3.0,814000.0,"2,197,800",1386544.5615132875,TIEN_MAT,HOAN_TAT,0
T0030574,2025-06-09 02:26:29,C00372,TP HCM,Online,Thực phẩm,1.0,202000.0,"191,900",,TIEN_MAT,HOAN_TAT,0
T0015074,2025-03-20 05:49:41,C06957,Hà Nội,Cửa hàng,Mỹ phẩm,1.0,420000.0,"378,000",240052.61787508734,TIEN_MAT,HOAN_TAT,0
T0011463,2025-03-01 13:48:45,C00021,Hà Nội,Online,Thực phẩm,2.0,195000.0,"390,000",,VI_DIEN_TU,HOAN_TAT,0
T0007068,2025-02-06 19:26:44,C00026,TP HCM,Cửa hàng,Thời trang,2.0,729000.0,"1,385,100",901154.0865780393,THE,HOAN_TAT,0
T0047040,2025-09-02 22:06:33,C01302,TP HCM,Online,Điện tử,1.0,1119000.0,"1,063,050",,THE,HOAN_TAT,0
T0033710,2025-06-25 12:29:45,C04722,TP HCM,Cửa hàng,Điện tử,1.0,1149000.0,"1,149,000",844032.3282950636,,HOAN_TAT,0
T0057948,2025-10-29 13:03:30,C01741,Hà Nội,Online,THỜI TRANG,4.0,647000.0,,1764280.4857893304,VI_DIEN_TU,HOAN_TAT,0
T0020280,2025-04-16 03:17:06,C06192,TP HCM,Cửa hàng,Mỹ phẩm,5.0,479000.0,"2,395,000",1563956.4417476007,THE,HOAN_TAT,0
T0058860,2025-11-03 08:01:12,C00012,Hà Nội,Cửa hàng,Điện tử,3.0,962000.0,"2,597,400",1810853.1519693255,VI_DIEN_TU,HOAN_TAT,0
T0037079,2025-07-12 21:55:52,C03534,Hà Nội,Online,Sách,2.0,136000.0,"272,000",174208.8949655543,THE,HOAN_TAT,0
T0031564,2025-06-14 04:33:43,C00550,Hải Phòng,Cửa hàng,Điện tử,4.0,1066000.0,"3,624,400",3007899.272134776,TIEN_MAT,HOAN_TAT,0
T0007087,2025-02-06 22:01:24,C02809,Cần Thơ,Online,Thời trang,2.0,803000.0,"1,606,000",1126306.1321537786,VI_DIEN_TU,HOAN_TAT,0
T0005254,2025-01-28 14:11:48,C04882,Hà Nội,Online,Gia dụng,1.0,745000.0,"633,250",455771.5509578269,TIEN_MAT,HOAN_TAT,0
T0054402,2025-10-11 02:38:35,C00119,Hà Nội,Online,Thực phẩm,5.0,199000.0,"995,000",597563.6581092875,THE,HOAN_TAT,0
T0054036,2025-10-09 04:35:15,C00865,TP HCM,Cửa hàng,Sách,1.0,165000.0,"165,000",112077.50038570944,TIEN_MAT,HOAN_TAT,0
T0002109,2025-01-12 06:41:43,C06130,TP HCM,Cửa hàng,Thực phẩm,1.0,177000.0,"177,000",124353.60513752175,THE,HOAN_TAT,0
T0007925,2025-02-11 05:12:42,C00174,Hải Phòng,Online,Điện tử,1.0,1206000.0,"1,206,000",1006145.8363019465,THE,HOAN_TAT,0
T0019261,2025-04-10 23:06:00,C04079,Đà Nẵng,Cửa hàng,Gia dụng,1.0,779000.0,"740,050",565621.2582016296,VI_DIEN_TU,HOAN_TAT,0
T0009025,2025-02-16 22:13:26,C01888,Đà Nẵng,Cửa hàng,Thực phẩm,1.0,157000.0,"149,150",100304.07748726413,CHUYEN_KHOAN,HOAN_TAT,0
T0027033,2025-05-21 06:14:07,C03138,Cần Thơ,Cửa hàng,Thực phẩm,1.0,194000.0,"194,000",118726.08548060266,THE,HOAN_TAT,0
T0027913,2025-05-25 21:05:18,C02293,Cần Thơ,Online,Mỹ phẩm,1.0,541000.0,"459,850",278325.86947293294,TIEN_MAT,HOAN_TAT,0
T0036895,2025-07-11 23:51:12,C03447,Đà Nẵng,Cửa hàng,Gia dụng,3.0,913000.0,,1912045.6234666032,VI_DIEN_TU,HOAN_TAT,0
T0057259,2025-10-26 01:52:40,C00044,TP HCM,Online,Sách,1.0,165000.0,"165,000",121625.9119818464,,HOAN_TAT,0
T0029515,2025-06-03 13:22:54,C01267,Cần Thơ,Cửa hàng,Mỹ phẩm,1.0,464000.0,"464,000",,CHUYEN_KHOAN,HOAN_TAT,0
T0050222,2025-09-19 07:25:44,C01288,Cần Thơ,Cửa hàng,Thực phẩm,3.0,166000.0,"498,000",382990.1377903544,CHUYEN_KHOAN,HOAN_TAT,0
T0021188,2025-04-20 20:57:24,C00779,Hà Nội,Cửa hàng,Sách,3.0,152000.0,"433,200",313774.2256601068,VI_DIEN_TU,HOAN_TAT,0
T0028605,2025-05-29 14:28:10,C02193,TP HCM,Online,Thực phẩm,3.0,173000.0,"519,000",,THE,HOAN_TAT,0
T0006719,2025-02-04 22:53:39,C00718,TP HCM,Online,Gia dụng,3.0,843000.0,,1699210.8466005884,THE,HOAN_TAT,0
T0038043,2025-07-17 19:05:15,C01302,Hà Nội,Cửa hàng,Thực phẩm,5.0,204000.0,"1,020,000",842220.6146365132,TIEN_MAT,HOAN_TAT,0
T0029341,2025-06-02 13:56:41,C00099,Hà Nội,Cửa hàng,Gia dụng,1.0,826000.0,"826,000",585716.6012100665,THE,HOAN_TAT,0
T0037635,2025-07-15 18:07:32,C01747,TP HCM,Cửa hàng,Thực phẩm,2.0,169000.0,"338,000",264475.53914097935,TIEN_MAT,HOAN_TAT,0
T0057651,2025-10-28 02:00:24,C01474,Đà Nẵng,Cửa hàng,Sách,1.0,164000.0,"147,600",97786.41847758435,TIEN_MAT,HOAN_TRA,0
T0053283,2025-10-05 07:15:04,C06767,Hải Phòng,Online,Thời trang,1.0,831000.0,"789,450",653873.9025301493,CHUYEN_KHOAN,HOAN_TAT,0
T0057127,2025-10-25 09:33:10,C00793,Đà Nẵng,Cửa hàng,Sách,3.0,136000.0,"367,200",226301.4019744303,CHUYEN_KHOAN,HOAN_TAT,0
T0008762,2025-02-15 13:36:51,C00357,TP HCM,Online,Gia dụng,1.0,954000.0,"906,300",644563.8909440916,VI_DIEN_TU,HOAN_TAT,0
T0006980,2025-02-06 07:19:14,C07496,Hà Nội,Cửa hàng,Gia dụng,1.0,734000.0,"734,000",542288.0511752757,THE,HOAN_TAT,0
T0019384,2025-04-11 14:49:49,C01622,TP HCM,Online,Thực phẩm,1.0,169000.0,"160,550",131972.54414217445,THE,HOAN_TAT,0
T0021831,2025-04-24 05:55:26,C02384,TP HCM,Online,Sách,5.0,130000.0,"650,000",485043.62583649013,VI_DIEN_TU,HOAN_TAT,0
T0055516,2025-10-16 23:31:11,C05304,Hải Phòng,Cửa hàng,Gia dụng,1.0,751000.0,"751,000",575554.2510326342,TIEN_MAT,HOAN_TRA,0
T0037274,2025-07-13 21:41:13,C01487,TP HCM,Cửa hàng,Điện tử,1.0,1190000.0,"1,190,000",912574.1730942106,CHUYEN_KHOAN,HOAN_TAT,0
T0039209,2025-07-23 22:11:11,C02503,Hà Nội,Online,Thực phẩm,4.0,156000.0,"530,400",442928.252757346,THE,HOAN_TAT,0
T0048444,2025-09-10 02:59:07,C07012,Hà Nội,Online,Thực phẩm,2.0,199000.0,"358,200",245319.09718697323,THE,HOAN_TAT,0
T0040124,2025-07-28 17:14:33,C02749,TP HCM,Cửa hàng,Điện tử,1.0,1136000.0,"1,136,000",828880.3602610859,VI_DIEN_TU,HOAN_TAT,0
T0031693,2025-06-14 20:56:14,C00960,Cần Thơ,Cửa hàng,Sách,1.0,138000.0,"138,000",108557.99526928269,VI_DIEN_TU,HOAN_TAT,0
T0052473,2025-09-30 22:22:24,C00059,TP HCM,Cửa hàng,Mỹ phẩm,1.0,517000.0,"491,150",296269.87332311616,THE,HOAN_TAT,0
T0020634,2025-04-17 21:59:29,C00257,TP HCM,Online,Sách,1.0,160000.0,"160,000",123850.91008464078,VI_DIEN_TU,HOAN_TAT,0
T0047747,2025-09-06 12:35:28,C00427,Hải Phòng,Cửa hàng,Thời trang,2.0,830000.0,"1,660,000",1396503.7443277694,TIEN_MAT,HOAN_TAT,0
T0011965,2025-03-04 05:42:21,C00702,Đà Nẵng,Cửa hàng,Thời trang,1.0,849000.0,"806,550",550543.962354805,THE,HOAN_TAT,0
T0008326,2025-02-13 05:35:22,C05315,Đà Nẵng,Cửa hàng,Gia dụng,1.0,904000.0,"904,000",747245.9438529736,THE,HOAN_TRA,0
T0023252,2025-05-01 17:39:19,C03566,TP HCM,Online,Thời trang,1.0,704000.0,"668,800",433126.20482095645,THE,HOAN_TAT,0
T0010429,2025-02-24 05:18:13,C02387,TP HCM,Cửa hàng,Thực phẩm,3.0,184000.0,"552,000",411716.8517925756,VI_DIEN_TU,HOAN_TAT,0
T0002604,2025-01-14 19:24:36,C03370,TP HCM,Cửa hàng,Thực phẩm,5.0,202000.0,"858,500",709053.1943883019,TIEN_MAT,HOAN_TAT,0
T0025387,2025-05-12 20:44:24,C07409,Hà Nội,Online,Thời trang,1.0,773000.0,"773,000",620680.9651854734,CHUYEN_KHOAN,HOAN_TAT,0
T0005010,2025-01-27 07:12:59,C00510,Hà Nội,Cửa hàng,Điện tử,3.0,1009000.0,"3,027,000",2077075.9660978883,TIEN_MAT,HOAN_TAT,0
T0020250,2025-04-15 23:44:36,C04075,Hà Nội,Online,Gia dụng,1.0,914000.0,"868,300",701823.0675584882,TIEN_MAT,HOAN_TAT,0
T0037215,2025-07-13 14:14:51,C04714,TP HCM,Online,Điện tử,1.0,1163000.0,"1,163,000",,THE,HOAN_TAT,0
T0056494,2025-10-22 01:55:41,C03775,Cần Thơ,Online,Sách,3.0,154000.0,"462,000",384266.3062361993,THE,HOAN_TAT,0
T0001891,2025-01-11 03:16:28,C00118,TP HCM,Cửa hàng,Thực phẩm,2.0,180000.0,"324,000",229971.87932782655,CHUYEN_KHOAN,HOAN_TAT,0
T0047229,2025-09-03 20:55:55,C05548,TP HCM,Online,Thực phẩm,1.0,199000.0,"199,000",,TIEN_MAT,HOAN_TAT,0
T0053522,2025-10-06 12:55:00,C04190,Hải Phòng,Online,Thực phẩm,1.0,194000.0,"194,000",,VI_DIEN_TU,HOAN_TAT,0
T0002710,2025-01-15 09:40:56,C04246,Hà Nội,Online,Gia dụng,1.0,867000.0,"867,000",544099.370549635,VI_DIEN_TU,HOAN_TAT,0
T0057215,2025-10-25 20:32:38,C03161,Hà Nội,Cửa hàng,Gia dụng,1.0,872000.0,"872,000",718073.0053072067,VI_DIEN_TU,HOAN_TAT,0
T0007779,2025-02-10 11:37:17,C03186,TP HCM,Cửa hàng,Mỹ phẩm,4.0,498000.0,"1,992,000",,TIEN_MAT,HOAN_TAT,0
T0050504,2025-09-20 19:07:37,C00285,Cần Thơ,Cửa hàng,Mỹ phẩm,1.0,473000.0,"402,050",262276.85124647024,VI_DIEN_TU,HOAN_TAT,0
T0014571,2025-03-17 16:10:55,C03555,Hà Nội,Cửa hàng,Thời trang,1.0,742000.0,"742,000",470865.8716195254,THE,HOAN_TAT,0
T0045182,2025-08-24 09:37:44,C03119,TP HCM,Online,Điện tử,1.0,936000.0,"936,000",724435.0398380707,VI_DIEN_TU,HOAN_TAT,0
T0038270,2025-07-18 23:18:29,C04867,Hải Phòng,Online,Gia dụng,1.0,744000.0,"744,000",543801.9426899231,THE,HOAN_TAT,0
T0052747,2025-10-02 07:44:58,C02692,Hải Phòng,Cửa hàng,Thực phẩm,1.0,193000.0,"173,700",136387.24883174687,VI_DIEN_TU,HOAN_TAT,0
T0011080,2025-02-27 13:11:42,C03362,TP HCM,Online,Thực phẩm,2.0,191000.0,"382,000",,THE,HOAN_TAT,0
T0055147,2025-10-14 23:09:21,C00012,TP HCM,Online,Thực phẩm,1.0,184000.0,"165,600",136576.81735348847,THE,HOAN_TAT,0
T0018063,2025-04-04 20:27:14,C00200,Hà Nội,Cửa hàng,Thực phẩm,1.0,171000.0,"162,450",126689.09346333881,VI_DIEN_TU,HOAN_TAT,0
T0035895,2025-07-06 18:49:28,C02170,Hà Nội,Cửa hàng,Điện tử,1.0,1054000.0,"1,054,000",894706.580510838,CHUYEN_KHOAN,HOAN_TAT,0
T0057323,2025-10-26 09:51:13,C06337,TP HCM,Online,Thời trang,3.0,792000.0,"2,019,600",,THE,HOAN_TAT,0
T0047375,2025-09-04 15:29:31,C01937,TP HCM,Cửa hàng,Thời trang,1.0,782000.0,"742,900",578148.4551434172,THE,HOAN_TAT,0
T0022798,2025-04-29 07:28:33,C00089,Hải Phòng,Cửa hàng,  Mỹ phẩm ,1.0,451000.0,"451,000",366605.13183059474,,HOAN_TAT,0
T0059156,2025-11-04 21:20:28,C00079,Hà Nội,Online,  Thực phẩm ,3.0,195000.0,"585,000",,THE,HOAN_TAT,0
T0021946,2025-04-24 21:58:31,C04208,TP HCM,Cửa hàng,Thực phẩm,4.0,166000.0,"630,800",443587.1839642543,VI_DIEN_TU,HOAN_TAT,0
T0008581,2025-02-14 14:39:37,C00051,Hà Nội,Online,Mỹ phẩm,3.0,481000.0,"1,443,000",1189684.3779456464,THE,HOAN_TAT,0
T0003919,2025-01-21 16:56:43,C00550,TP HCM,Cửa hàng,Sách,1.0,155000.0,"155,000",104620.00743068208,VI_DIEN_TU,HOAN_TAT,0
T0014724,2025-03-18 10:29:24,C04921,TP HCM,Online,  Gia dụng ,2.0,739000.0,"1,404,100",1076013.548649191,THE,HOAN_TAT,0
T0045306,2025-08-25 00:31:38,C04057,Đà Nẵng,Online,Gia dụng,1.0,795000.0,"795,000",515877.23785565567,THE,HOAN_TAT,0
T0050257,2025-09-19 11:59:31,C05092,TP HCM,Cửa hàng,Gia dụng,1.0,847000.0,"847,000",584386.320106718,VI_DIEN_TU,HOAN_TAT,0
T0019084,2025-04-10 02:02:32,C03443,TP HCM,Online,ĐIỆN TỬ,1.0,1155000.0,"1,097,250",863510.8626924541,THE,HOAN_TAT,0
T0044292,2025-08-19 18:32:54,C07857,TP HCM,Cửa hàng,Thời trang,1.0,837000.0,"795,150",553705.3576873194,TIEN_MAT,HOAN_TAT,0
T0032671,2025-06-20 01:40:21,C01949,Đà Nẵng,Online,Điện tử,2.0,1198000.0,"2,396,000",1671879.3759122435,TIEN_MAT,HOAN_TAT,0
T0007234,2025-02-07 16:14:01,C03051,Hà Nội,Online,Thời trang,1.0,655000.0,"655,000",,VI_DIEN_TU,HOAN_TAT,0
T0008874,2025-02-16 03:11:35,C00027,Hà Nội,Online,Thực phẩm,2.0,195000.0,"390,000",274422.5018487308,CHUYEN_KHOAN,HOAN_TAT,0
TDUP0316,2025-01-09 20:41:02,C01824,TP HCM,Online,Thực phẩm,1.0,165000.0,"165,000",,VI_DIEN_TU,HOAN_TAT,0
T0015750,2025-03-23 19:07:50,C03104,Hải Phòng,Online,Điện tử,1.0,1106000.0,"1,106,000",773849.2268407645,VI_DIEN_TU,HOAN_TAT,0
T0043029,2025-08-13 05:07:10,C07372,Đà Nẵng,Cửa hàng,Mỹ phẩm,1.0,547000.0,"547,000",464828.5711192684,TIEN_MAT,HOAN_TAT,0
T0010168,2025-02-22 20:36:09,C00173,TP HCM,Online,Thời trang,1.0,821000.0,"697,850",591212.87699102,VI_DIEN_TU,HOAN_TAT,0
T0046678,2025-09-01 01:27:31,C01257,Cần Thơ,Cửa hàng,Thời trang,1.0,792000.0,"792,000",518660.5615177227,THE,HOAN_TAT,0
T0044973,2025-08-23 06:31:42,C07929,Hà Nội,Cửa hàng,Thời trang,3.0,685000.0,"2,055,000",1340220.720605342,TIEN_MAT,HOAN_TAT,0
T0025622,2025-05-14 01:42:56,C00007,Hà Nội,Online,  Thực phẩm ,1.0,157000.0,"149,150",118954.47022629077,VI_DIEN_TU,HOAN_TAT,0
T0041066,2025-08-02 16:42:53,C00353,Hà Nội,Cửa hàng,Mỹ phẩm,3.0,413000.0,"1,239,000",827040.9434514178,THE,HOAN_TAT,0
T0038079,2025-07-17 23:49:01,C00314,Đà Nẵng,Cửa hàng,Sách,5.0,135000.0,"675,000",572747.6473599003,VI_DIEN_TU,HOAN_TAT,0
T0010236,2025-02-23 05:56:39,C07821,TP HCM,Online,Mỹ phẩm,1.0,506000.0,"506,000",350878.5678326127,VI_DIEN_TU,HOAN_TAT,0
T0038759,2025-07-21 13:51:46,C00220,TP HCM,Online,Thực phẩm,1.0,185000.0,"166,500",103273.53444229043,THE,HOAN_TAT,0
T0015751,2025-03-23 19:21:14,C00014,TP HCM,Cửa hàng,Thực phẩm,3.0,153000.0,"390,150",241200.55321126353,THE,HOAN_TAT,0
T0005533,2025-01-30 01:13:30,C06429,TP HCM,Cửa hàng,Sách,4.0,166000.0,"664,000",472800.9038077901,VI_DIEN_TU,HOAN_TAT,0
T0058538,2025-11-01 14:45:24,C00850,Hà Nội,Cửa hàng,Thực phẩm,5.0,181000.0,"905,000",710591.6201613899,TIEN_MAT,HOAN_TAT,0
T0052683,2025-10-02 00:17:21,C05850,Hải Phòng,Cửa hàng,THỜI TRANG,1.0,780000.0,"663,000",511419.33638715494,THE,HOAN_TAT,0
T0034340,2025-06-28 19:53:36,C00121,Hà Nội,Online,Điện tử,3.0,1047000.0,"3,141,000",2373873.9907234744,VI_DIEN_TU,HOAN_TAT,0
T0053938,2025-10-08 16:01:36,C00291,TP HCM,Cửa hàng,Thực phẩm,2.0,154000.0,"308,000",232295.99469433617,VI_DIEN_TU,HOAN_TAT,0
T0008623,2025-02-14 19:22:10,C04599,TP HCM,Cửa hàng,ĐIỆN TỬ,3.0,1195000.0,,2476290.3748686924,VI_DIEN_TU,HOAN_TAT,0
T0042547,2025-08-10 15:30:37,C00925,TP HCM,Online,Thực phẩm,2.0,160000.0,"304,000",239747.901023126,THE,HOAN_TAT,0
T0024582,2025-05-08 15:28:54,C00360,TP HCM,Cửa hàng,Thực phẩm,1.0,170000.0,"170,000",103678.6815246208,THE,HOAN_TAT,0
T0057514,2025-10-27 09:09:10,C00784,Hà Nội,Cửa hàng,Thực phẩm,1.0,188000.0,"178,600",137150.5639565415,VI_DIEN_TU,HOAN_TAT,0
