customer_id,age,gender,city,tenure_months,support_tickets,churn,recency,frequency,monetary,phan_khuc,xac_suat_churn
C04193,70,Nam,TP HCM,40,2,1,52.0,5.0,7497750.0,Trung bình,0.395
C04194,52,Nữ,TP HCM,21,2,1,172.0,2.0,3420000.0,Đã ngủ đông,0.701
C04195,56,Nữ,Cần Thơ,44,2,0,25.0,9.0,4944000.0,Đang hoạt động,0.164
C04196,60,Nam,TP HCM,30,1,0,33.0,5.0,4399800.0,Trung bình,0.353
C04197,45,Nữ,TP HCM,47,0,1,30.0,4.0,1521200.0,Đang hoạt động,0.206
C04198,58,Nam,Hà Nội,55,2,0,42.0,8.0,10770150.0,Trung bình,0.152
C04199,50,Nữ,Hà Nội,2,2,0,62.0,7.0,8788400.0,Trung bình,0.526
C04200,52,Nam,TP HCM,12,1,1,110.0,2.0,2158100.0,Trung bình,0.654
C04201,19,Nữ,Hải Phòng,58,1,0,24.0,2.0,930100.0,Đang hoạt động,0.287
C04202,22,Nam,Hà Nội,50,0,0,27.0,9.0,7517450.0,Đang hoạt động,0.061
C04203,41,Nam,Hải Phòng,27,0,1,123.0,3.0,3263000.0,Đã ngủ đông,0.341
C04204,19,Nữ,TP HCM,6,1,0,34.0,4.0,2436850.0,Trung bình,0.59
C04205,35,Nữ,Đà Nẵng,48,1,0,12.0,5.0,2545100.0,Đang hoạt động,0.227
C04206,70,Nam,Đà Nẵng,56,0,0,39.0,4.0,5795300.0,Trung bình,0.157
C04207,70,Nữ,Hà Nội,24,0,0,47.0,6.0,6656700.0,Trung bình,0.219
C04208,59,Nữ,TP HCM,43,1,0,53.0,5.0,4111900.0,Trung bình,0.271
C04209,54,Nữ,Hà Nội,11,0,0,15.0,3.0,1704900.0,Đang hoạt động,0.447
C04210,61,Nam,TP HCM,14,0,0,77.0,5.0,11264676.0,Trung bình,0.374
C04211,26,Nữ,Cần Thơ,36,1,1,72.0,2.0,3171000.0,Trung bình,0.454
C04212,29,Nam,TP HCM,43,1,0,92.0,3.0,1268200.0,Trung bình,0.372
C04213,47,Nam,Hà Nội,16,4,1,11.0,4.0,8450950.0,Đang hoạt động,0.785
C04214,65,Nam,TP HCM,41,4,1,103.0,3.0,767000.0,Trung bình,0.707
C04215,32,Nữ,TP HCM,1,1,0,61.0,3.0,3009850.0,Trung bình,0.68
C04216,30,Nam,Hải Phòng,3,0,1,138.0,5.0,15019000.0,Đã ngủ đông,0.427
C04217,32,Nam,Hải Phòng,31,1,1,76.0,1.0,198000.0,Trung bình,0.531
C04218,26,Nam,Đà Nẵng,5,1,0,86.0,1.0,414000.0,Trung bình,0.731
C04219,45,Nam,Cần Thơ,31,1,1,88.0,8.0,7028900.0,Trung bình,0.193
C04220,21,Nam,Hải Phòng,53,2,1,17.0,3.0,3616000.0,Đang hoạt động,0.373
C04221,68,Nữ,Đà Nẵng,45,2,1,93.0,6.0,6100200.0,Trung bình,0.291
C04222,33,Nữ,TP HCM,10,0,0,29.0,5.0,3128000.0,Đang hoạt động,0.389
C04223,63,Nữ,TP HCM,59,2,0,173.0,3.0,3734500.0,Đã ngủ đông,0.371
C04224,49,Nữ,TP HCM,57,0,1,21.0,3.0,1455000.0,Đang hoạt động,0.195
C04225,39,Nam,Hải Phòng,54,0,0,68.0,6.0,4451850.0,Trung bình,0.102
C04226,64,Nữ,Hà Nội,2,1,1,8.0,7.0,6547100.0,Đang hoạt động,0.403
C04227,40,Nữ,TP HCM,45,2,0,64.0,6.0,4855900.0,Trung bình,0.308
C04228,59,Nữ,Hà Nội,11,2,0,143.0,3.0,2072300.0,Đã ngủ đông,0.673
C04229,34,Nữ,TP HCM,33,1,0,111.0,3.0,3889300.0,Trung bình,0.451
C04230,27,Nam,Cần Thơ,40,2,0,95.0,5.0,4477000.0,Trung bình,0.367
C04231,19,Nữ,Cần Thơ,18,1,0,230.0,2.0,337250.0,Đã ngủ đông,0.589
C04232,34,Nữ,TP HCM,13,2,1,72.0,6.0,8712400.0,Trung bình,0.548
C04233,68,Nữ,Hà Nội,45,0,1,107.0,4.0,2462500.0,Trung bình,0.189
C04234,27,Nữ,Cần Thơ,60,3,1,17.0,7.0,6541050.0,Đang hoạt động,0.241
C04235,57,Nữ,Hà Nội,32,0,0,70.0,3.0,5577800.0,Trung bình,0.31
C04236,61,Nữ,Cần Thơ,53,1,0,21.0,6.0,19635899.0,Đang hoạt động,0.179
C04237,44,Nam,Hải Phòng,11,1,0,12.0,6.0,5155400.0,Đang hoạt động,0.395
C04238,24,Nam,Hà Nội,38,0,1,18.0,4.0,2465050.0,Đang hoạt động,0.225
C04239,64,Nam,Hà Nội,18,1,0,71.0,4.0,5102700.0,Trung bình,0.457
C04240,54,Nam,Hà Nội,14,1,1,13.0,3.0,3086800.0,Đang hoạt động,0.54
C04241,62,Nữ,TP HCM,27,1,1,36.0,7.0,7867000.0,Trung bình,0.278
C04242,69,Nam,TP HCM,16,1,1,55.0,4.0,1894650.0,Trung bình,0.506
C04243,66,Nữ,TP HCM,41,0,1,13.0,4.0,4826800.0,Đang hoạt động,0.239
C04244,47,Nam,Hà Nội,45,0,1,11.0,1.0,160000.0,Đang hoạt động,0.315
C04245,44,Nữ,TP HCM,26,1,0,56.0,3.0,2896200.0,Trung bình,0.498
C04246,33,Nam,TP HCM,5,2,1,23.0,5.0,3685000.0,Đang hoạt động,0.648
C04247,19,Nữ,Cần Thơ,6,1,1,176.0,4.0,3418550.0,Đã ngủ đông,0.566
C04248,47,Nam,Hải Phòng,16,0,0,54.0,4.0,7722300.0,Trung bình,0.369
C04249,47,Nữ,TP HCM,59,0,1,20.0,5.0,6822700.0,Đang hoạt động,0.13
C04250,41,Nam,TP HCM,12,2,1,19.0,4.0,14198744.0,Đang hoạt động,0.674
C04251,70,Nữ,TP HCM,11,0,0,1.0,5.0,2767200.0,Đang hoạt động,0.374
C04252,22,Nam,Cần Thơ,34,1,0,45.0,6.0,8363600.0,Trung bình,0.263
C04253,24,Nam,Đà Nẵng,17,2,0,10.0,8.0,7685750.0,Đang hoạt động,0.378
C04254,39,Nam,Hà Nội,6,0,0,41.0,7.0,6181940.0,Trung bình,0.277
C04255,20,Nữ,Cần Thơ,30,2,1,82.0,5.0,2533000.0,Trung bình,0.437
C04256,42,Nữ,Hải Phòng,2,1,0,55.0,5.0,4933400.0,Trung bình,0.522
C04257,44,Nữ,TP HCM,40,0,1,39.0,4.0,3193200.0,Trung bình,0.246
C04258,26,Nam,Hà Nội,19,1,0,5.0,5.0,4038950.0,Đang hoạt động,0.393
C04259,57,Nữ,TP HCM,47,1,0,72.0,4.0,6996200.0,Trung bình,0.301
C04260,65,Nữ,Đà Nẵng,37,1,0,3.0,7.0,5600800.0,Đang hoạt động,0.204
C04261,66,Nam,Hà Nội,57,1,0,16.0,6.0,4845550.0,Đang hoạt động,0.138
C04262,37,Nữ,Cần Thơ,27,1,0,144.0,5.0,2300150.0,Đã ngủ đông,0.348
C04263,56,Nữ,Hà Nội,8,2,1,16.0,4.0,3605500.0,Đang hoạt động,0.639
C04264,62,Nam,Hà Nội,7,1,0,84.0,4.0,4748200.0,Trung bình,0.539
C04265,59,Nam,Cần Thơ,12,1,1,31.0,3.0,4470100.0,Trung bình,0.569
C04266,70,Nữ,TP HCM,49,2,1,45.0,3.0,4266150.0,Trung bình,0.438
C04267,29,Nữ,Cần Thơ,18,1,0,103.0,4.0,7476600.0,Trung bình,0.481
C04268,66,Nam,Hải Phòng,34,0,0,13.0,5.0,6234600.0,Đang hoạt động,0.207
C04269,54,Nam,TP HCM,42,0,0,27.0,5.0,2096300.0,Đang hoạt động,0.191
C04270,19,Nữ,Cần Thơ,2,0,1,5.0,3.0,5382800.0,Đang hoạt động,0.539
C04271,60,Nam,TP HCM,22,2,0,14.0,6.0,7090200.0,Đang hoạt động,0.469
C04272,30,Nữ,Hà Nội,9,3,1,132.0,2.0,803600.0,Đã ngủ đông,0.815
C04273,51,Nam,Hà Nội,21,2,1,51.0,4.0,2279950.0,Trung bình,0.543
C04274,27,Nữ,TP HCM,35,0,0,7.0,6.0,4981950.0,Đang hoạt động,0.194
C04275,70,Nữ,Hà Nội,47,0,0,85.0,4.0,4253250.0,Trung bình,0.181
C04276,51,Nữ,Cần Thơ,49,1,0,64.0,5.0,3292300.0,Trung bình,0.214
C04277,27,Nam,Hải Phòng,36,1,0,58.0,4.0,4722000.0,Trung bình,0.334
C04278,58,Nữ,TP HCM,10,2,1,73.0,2.0,5043250.0,Trung bình,0.765
C04279,23,Nam,TP HCM,34,1,1,78.0,2.0,2210450.0,Trung bình,0.498
C04280,22,Nam,Hà Nội,7,3,1,17.0,6.0,8320000.0,Đang hoạt động,0.657
C04281,32,Nữ,TP HCM,54,2,0,34.0,5.0,3657000.0,Trung bình,0.299
C04282,69,Nam,Đà Nẵng,29,1,0,36.0,3.0,3708350.0,Trung bình,0.451
C04283,41,Nam,Hà Nội,6,1,1,1.0,3.0,3699600.0,Đang hoạt động,0.602
C04284,70,Nam,Hà Nội,55,3,1,277.0,1.0,169000.0,Đã ngủ đông,0.58
C04285,20,Nữ,Hà Nội,6,0,0,20.0,6.0,4660900.0,Đang hoạt động,0.327
C04286,65,Nữ,Hải Phòng,34,2,1,54.0,5.0,8150750.0,Trung bình,0.401
C04287,49,Nam,Hà Nội,14,2,1,58.0,3.0,3164100.0,Trung bình,0.653
C04288,55,Nam,TP HCM,34,2,1,281.0,1.0,2133000.0,Đã ngủ đông,0.667
C04289,52,Nam,Hà Nội,10,5,1,28.0,5.0,4709000.0,Đang hoạt động,0.84
C04290,68,Nam,Hà Nội,28,0,0,161.0,3.0,1715000.0,Đã ngủ đông,0.328
C04291,45,Nam,Hà Nội,52,1,0,143.0,5.0,4009550.0,Đã ngủ đông,0.195
C04292,59,Nam,Đà Nẵng,25,1,1,40.0,4.0,2511000.0,Trung bình,0.421
C04293,38,Nữ,TP HCM,34,3,1,60.0,4.0,2095250.0,Trung bình,0.606
C04294,29,Nam,TP HCM,23,1,1,85.0,6.0,4426300.0,Trung bình,0.354
C04295,29,Nam,Hải Phòng,13,0,1,91.0,4.0,6501350.0,Trung bình,0.392
C04296,52,Nữ,Đà Nẵng,50,2,1,242.0,1.0,171000.0,Đã ngủ đông,0.529
C04297,38,Nữ,Hà Nội,49,1,0,98.0,5.0,2057100.0,Trung bình,0.207
C04298,46,Nữ,TP HCM,26,1,0,65.0,2.0,374000.0,Trung bình,0.551
C04299,66,Nữ,Cần Thơ,60,2,0,21.0,7.0,7671100.0,Đang hoạt động,0.165
C04300,57,Nữ,TP HCM,42,2,0,22.0,5.0,5856650.0,Đang hoạt động,0.38
C04301,45,Nữ,Đà Nẵng,40,0,0,176.0,1.0,1815450.0,Đã ngủ đông,0.38
C04302,29,Nam,TP HCM,38,1,1,11.0,4.0,10013000.0,Đang hoạt động,0.368
C04303,44,Nam,Đà Nẵng,45,1,0,109.0,5.0,8026100.0,Trung bình,0.253
C04304,18,Nam,Hải Phòng,29,1,0,15.0,2.0,1188450.0,Đang hoạt động,0.49
C04305,45,Nam,TP HCM,13,3,1,12.0,4.0,2030600.0,Đang hoạt động,0.739
C04306,24,Nữ,Cần Thơ,43,0,0,311.0,1.0,1949900.0,Đã ngủ đông,0.356
C04307,69,Nữ,TP HCM,39,0,0,41.0,3.0,2048800.0,Trung bình,0.292
C04308,27,Nam,TP HCM,9,4,1,103.0,4.0,2955900.0,Trung bình,0.839
C04309,50,Nam,TP HCM,26,2,1,120.0,2.0,3226200.0,Trung bình,0.666
C04310,31,Nữ,TP HCM,35,1,1,33.0,5.0,2631600.0,Trung bình,0.321
C04311,19,Nam,TP HCM,35,0,0,6.0,6.0,11284000.0,Đang hoạt động,0.204
C04312,58,Nữ,Hà Nội,12,0,1,56.0,4.0,2127450.0,Trung bình,0.384
C04313,42,Nam,TP HCM,34,1,0,163.0,4.0,2218400.0,Đã ngủ đông,0.382
C04314,66,Nữ,Đà Nẵng,49,4,1,13.0,5.0,5515700.0,Đang hoạt động,0.531
C04315,33,Nam,Hà Nội,18,1,1,3.0,8.0,5595200.0,Đang hoạt động,0.249
C04316,54,Nam,TP HCM,57,1,0,15.0,4.0,3461900.0,Đang hoạt động,0.234
C04317,52,Nữ,Đà Nẵng,37,2,0,192.0,3.0,1747000.0,Đã ngủ đông,0.511
C04318,37,Nữ,Hà Nội,55,4,1,100.0,5.0,5870850.0,Trung bình,0.472
C04319,26,Nam,Hà Nội,53,1,0,86.0,2.0,2563650.0,Trung bình,0.321
C04320,62,Nam,Hà Nội,55,1,0,98.0,6.0,7372100.0,Trung bình,0.151
C04321,23,Nam,TP HCM,33,0,0,68.0,3.0,2695000.0,Trung bình,0.339
C04322,70,Nữ,Hải Phòng,54,2,1,1.0,5.0,4105700.0,Đang hoạt động,0.26
C04323,62,Nữ,Hà Nội,32,2,0,7.0,6.0,4785700.0,Đang hoạt động,0.351
C04324,31,Nữ,Hải Phòng,10,3,0,51.0,5.0,3581750.0,Trung bình,0.681
C04325,40,Nữ,Hà Nội,34,4,1,17.0,3.0,10039000.0,Đang hoạt động,0.734
C04326,47,Nam,TP HCM,50,0,0,2.0,5.0,5020650.0,Đang hoạt động,0.16
C04327,32,Nam,Đà Nẵng,55,0,0,137.0,4.0,3518134.0,Đã ngủ đông,0.163
C04328,33,Nam,Cần Thơ,34,1,1,26.0,2.0,668400.0,Đang hoạt động,0.459
C04329,24,Nam,Đà Nẵng,15,0,1,86.0,4.0,3146050.0,Trung bình,0.392
C04330,21,Nữ,Cần Thơ,31,1,1,128.0,3.0,1742900.0,Đã ngủ đông,0.433
C04331,38,Nữ,TP HCM,26,2,0,103.0,3.0,4053500.0,Trung bình,0.616
C04332,24,Nữ,TP HCM,8,1,1,28.0,3.0,19054019.0,Đang hoạt động,0.665
C04333,65,Nữ,Cần Thơ,43,1,0,1.0,3.0,868000.0,Đang hoạt động,0.334
C04334,58,Nữ,Hà Nội,47,3,0,55.0,8.0,12097100.0,Trung bình,0.269
C04335,44,Nữ,TP HCM,10,2,0,66.0,5.0,4174900.0,Trung bình,0.615
C04336,39,Nữ,Hà Nội,16,0,1,64.0,5.0,2334700.0,Trung bình,0.308
C04337,66,Nữ,TP HCM,11,0,0,7.0,5.0,3717250.0,Đang hoạt động,0.377
C04338,63,Nam,Hà Nội,29,0,1,76.0,2.0,13601074.0,Trung bình,0.399
C04339,20,Nữ,Hà Nội,38,1,1,222.0,1.0,2127000.0,Đã ngủ đông,0.491
C04340,63,Nam,Cần Thơ,3,0,0,42.0,4.0,1620900.0,Trung bình,0.457
C04341,41,Nam,Hà Nội,55,1,0,63.0,5.0,6536800.0,Trung bình,0.183
C04342,55,Nam,Đà Nẵng,37,0,0,111.0,2.0,982000.0,Trung bình,0.34
C04343,44,Nam,TP HCM,31,1,0,30.0,4.0,2670800.0,Đang hoạt động,0.4
C04344,55,Nữ,Hải Phòng,36,2,0,87.0,5.0,1594750.0,Trung bình,0.376
C04345,18,Nữ,Cần Thơ,31,1,0,12.0,5.0,4764950.0,Đang hoạt động,0.325
C04346,19,Nữ,TP HCM,3,1,1,64.0,5.0,2692900.0,Trung bình,0.556
C04347,25,Nữ,Hải Phòng,34,2,0,98.0,4.0,2385000.0,Trung bình,0.455
C04348,53,Nam,TP HCM,1,2,0,34.0,6.0,8189450.0,Trung bình,0.628
C04349,54,Nam,Hà Nội,18,0,0,144.0,5.0,6001700.0,Đã ngủ đông,0.301
C04350,39,Nam,TP HCM,9,0,1,264.0,1.0,158400.0,Đã ngủ đông,0.627
C04351,55,Nữ,TP HCM,27,0,0,52.0,3.0,2808000.0,Trung bình,0.376
C04352,33,Nam,Hà Nội,27,0,0,32.0,5.0,4785400.0,Trung bình,0.245
C04353,51,Nam,TP HCM,25,2,0,33.0,3.0,1255000.0,Trung bình,0.611
C04354,46,Nữ,Hà Nội,34,0,0,42.0,5.0,3662500.0,Trung bình,0.206
C04355,43,Nam,Đà Nẵng,14,0,1,12.0,2.0,1320000.0,Đang hoạt động,0.506
C04356,66,Nữ,Hà Nội,56,0,0,45.0,4.0,7907000.0,Trung bình,0.148
C04357,38,Nữ,TP HCM,8,1,0,17.0,3.0,1682450.0,Đang hoạt động,0.627
C04358,31,Nam,TP HCM,19,2,1,137.0,3.0,1601600.0,Đã ngủ đông,0.66
C04359,66,Nữ,TP HCM,55,0,1,2.0,3.0,1424700.0,Đang hoạt động,0.202
C04360,46,Nữ,TP HCM,2,1,0,123.0,1.0,850500.0,Đã ngủ đông,0.764
C04361,32,Nam,Hải Phòng,33,3,1,276.0,1.0,852000.0,Đã ngủ đông,0.734
C04362,68,Nam,Hà Nội,25,0,0,44.0,6.0,3322200.0,Trung bình,0.208
C04363,18,Nữ,Hà Nội,2,3,1,9.0,6.0,7604300.0,Đang hoạt động,0.69
C04364,30,Nữ,Hà Nội,42,0,0,9.0,5.0,3053000.0,Đang hoạt động,0.17
C04365,21,Nữ,Đà Nẵng,17,1,1,2.0,8.0,9474064.0,Đang hoạt động,0.283
C04366,39,Nữ,Hải Phòng,5,0,0,3.0,3.0,2364500.0,Đang hoạt động,0.496
C04367,53,Nữ,TP HCM,13,4,0,32.0,5.0,5532550.0,Trung bình,0.785
C04368,48,Nữ,Hà Nội,32,0,0,155.0,3.0,2334000.0,Đã ngủ đông,0.307
C04369,27,Nam,Cần Thơ,1,1,1,4.0,4.0,4021000.0,Đang hoạt động,0.595
C04370,53,Nam,Hà Nội,27,0,0,92.0,8.0,7755450.0,Trung bình,0.14
C04371,41,Nam,Hà Nội,19,4,1,21.0,8.0,7999650.0,Đang hoạt động,0.565
C04372,33,Nữ,TP HCM,31,2,1,147.0,4.0,2772400.0,Đã ngủ đông,0.521
C04373,43,Nam,Hải Phòng,17,2,1,97.0,5.0,9003584.381259058,Trung bình,0.533
C04374,23,Nữ,TP HCM,48,1,0,33.0,4.0,3499400.0,Trung bình,0.291
C04375,60,Nữ,TP HCM,34,1,1,9.0,6.0,8584100.0,Đang hoạt động,0.284
C04376,41,Nam,Hà Nội,5,0,1,108.0,3.0,5116400.0,Trung bình,0.504
C04377,63,Nữ,Hà Nội,1,0,1,196.0,2.0,1086000.0,Đã ngủ đông,0.584
C04378,49,Nam,TP HCM,43,1,0,57.0,1.0,881450.0,Trung bình,0.482
C04379,22,Nữ,Đà Nẵng,20,1,1,65.0,4.0,7566060.0,Trung bình,0.478
C04380,57,Nam,TP HCM,23,0,0,45.0,7.0,7572900.0,Trung bình,0.215
C04381,57,Nữ,Hà Nội,20,0,0,179.0,1.0,1212000.0,Đã ngủ đông,0.502
C04382,36,Nam,TP HCM,8,3,1,3.0,2.0,2943000.0,Đang hoạt động,0.842
C04383,23,Nam,Hà Nội,60,3,0,133.0,4.0,4235900.0,Đã ngủ đông,0.38
C04384,53,Nam,Cần Thơ,36,1,0,12.0,5.0,15672522.0,Đang hoạt động,0.307
C04385,27,Nữ,Hà Nội,40,2,1,40.0,3.0,2211350.0,Trung bình,0.465
C04386,64,Nữ,Đà Nẵng,33,2,1,12.0,4.0,5427400.0,Đang hoạt động,0.481
C04387,32,Nam,Cần Thơ,49,0,0,50.0,5.0,8979800.0,Trung bình,0.154
C04388,57,Nam,TP HCM,40,1,1,46.0,2.0,3704100.0,Trung bình,0.45
C04389,62,Nam,Đà Nẵng,11,1,0,16.0,6.0,6228350.0,Đang hoạt động,0.416
C04390,45,Nữ,Hà Nội,26,3,1,18.0,6.0,5386000.0,Đang hoạt động,0.511
C04391,53,Nam,Cần Thơ,50,3,0,218.0,2.0,4296000.0,Đã ngủ đông,0.579
C04392,65,Nữ,TP HCM,51,1,0,35.0,5.0,5118350.0,Trung bình,0.226
C04393,32,Nam,Cần Thơ,9,1,0,43.0,6.0,9049900.0,Trung bình,0.431
C04394,55,Nam,TP HCM,57,1,0,8.0,7.0,3550900.0,Đang hoạt động,0.13
C04395,53,Nam,Hà Nội,12,1,0,9.0,4.0,1806650.0,Đang hoạt động,0.494
C04396,59,Nữ,Đà Nẵng,43,1,1,249.0,2.0,5943700.0,Đã ngủ đông,0.421
C04397,30,Nữ,Đà Nẵng,29,4,0,133.0,5.0,4242000.0,Đã ngủ đông,0.68
C04398,69,Nam,Hà Nội,42,2,0,18.0,5.0,2489000.0,Đang hoạt động,0.33
C04399,52,Nữ,Đà Nẵng,45,0,0,43.0,7.0,7766000.0,Trung bình,0.117
C04400,23,Nam,Đà Nẵng,40,2,0,999.0,0.0,0.0,Chưa mua,0.685
C04401,59,Nữ,Cần Thơ,55,0,0,68.0,3.0,3910000.0,Trung bình,0.188
C04402,59,Nam,Hà Nội,60,1,0,85.0,6.0,8470600.0,Trung bình,0.133
C04403,62,Nữ,Hải Phòng,54,1,0,55.0,3.0,2670000.0,Trung bình,0.262
C04404,64,Nữ,TP HCM,13,0,1,93.0,2.0,629850.0,Trung bình,0.533
C04405,50,Nữ,Hải Phòng,46,0,0,97.0,5.0,5848750.0,Trung bình,0.157
C04406,49,Nữ,Hà Nội,29,0,1,26.0,3.0,2156100.0,Đang hoạt động,0.322
C04407,25,Nữ,Hải Phòng,53,0,0,53.0,5.0,3785300.0,Trung bình,0.13
C04408,67,Nữ,Hải Phòng,55,2,0,11.0,8.0,5008850.0,Đang hoạt động,0.145
C04409,65,Nam,TP HCM,4,3,0,23.0,6.0,6235000.0,Đang hoạt động,0.704
C04410,56,Nữ,Hà Nội,45,0,0,46.0,5.0,4915800.0,Trung bình,0.158
C04411,64,Nữ,Hà Nội,60,1,1,44.0,4.0,4169900.0,Trung bình,0.191
C04412,57,Nam,Hà Nội,43,0,0,33.0,6.0,4922950.0,Trung bình,0.135
C04413,24,Nam,Cần Thơ,2,0,0,14.0,6.0,9230650.0,Đang hoạt động,0.372
C04414,23,Nữ,Hà Nội,31,0,1,14.0,4.0,2107250.0,Đang hoạt động,0.264
C04415,46,Nam,TP HCM,26,2,1,19.0,5.0,6393100.0,Đang hoạt động,0.499
C04416,60,Nữ,Hà Nội,22,0,1,54.0,4.0,1499050.0,Trung bình,0.315
C04417,54,Nam,Đà Nẵng,51,1,0,139.0,2.0,509400.0,Đã ngủ đông,0.349
C04418,26,Nam,Hà Nội,25,0,0,78.0,4.0,2765600.0,Trung bình,0.302
C04419,69,Nữ,Hà Nội,18,1,1,20.0,5.0,6704300.0,Đang hoạt động,0.401
C04420,54,Nam,TP HCM,42,1,0,38.0,5.0,7239950.0,Trung bình,0.282
C04421,56,Nữ,Hà Nội,4,2,1,21.0,5.0,6237500.0,Đang hoạt động,0.618
C04422,41,Nữ,Hải Phòng,54,0,0,52.0,7.0,7859950.0,Trung bình,0.085
C04423,69,Nam,TP HCM,56,1,0,4.0,8.0,8495700.0,Đang hoạt động,0.112
C04424,56,Nữ,TP HCM,38,0,0,10.0,4.0,4557350.0,Đang hoạt động,0.257
C04425,42,Nữ,TP HCM,17,2,1,43.0,6.0,9800500.0,Trung bình,0.518
C04426,59,Nam,TP HCM,15,0,1,74.0,4.0,6071500.0,Trung bình,0.412
C04427,63,Nữ,Hà Nội,42,1,0,155.0,2.0,1891300.0,Đã ngủ đông,0.393
C04428,28,Nữ,Đà Nẵng,24,1,0,9.0,6.0,2745000.0,Đang hoạt động,0.324
C04429,38,Nam,TP HCM,12,1,0,23.0,4.0,3729050.0,Đang hoạt động,0.544
C04430,36,Nam,Hải Phòng,57,1,0,8.0,8.0,6501350.0,Đang hoạt động,0.094
C04431,38,Nam,TP HCM,42,2,1,17.0,5.0,3761000.0,Đang hoạt động,0.377
C04432,53,Nữ,Hà Nội,20,1,0,40.0,1.0,324000.0,Trung bình,0.608
C04433,25,Nữ,Đà Nẵng,12,2,1,29.0,2.0,2227000.0,Đang hoạt động,0.737
C04434,68,Nam,Đà Nẵng,15,0,0,42.0,3.0,2395000.0,Trung bình,0.439
C04435,62,Nữ,Đà Nẵng,24,0,0,20.0,6.0,5926100.0,Đang hoạt động,0.234
C04436,46,Nam,TP HCM,33,1,1,33.0,1.0,1252000.0,Trung bình,0.557
C04437,60,Nam,Cần Thơ,54,1,0,41.0,4.0,4343000.0,Trung bình,0.228
C04438,65,Nam,TP HCM,22,2,0,14.0,3.0,8625350.0,Đang hoạt động,0.644
C04439,58,Nam,TP HCM,16,3,0,106.0,7.0,4982750.0,Trung bình,0.568
C04440,48,Nữ,TP HCM,24,0,0,119.0,5.0,13664059.0,Trung bình,0.316
C04441,24,Nam,Hải Phòng,54,0,0,11.0,5.0,4244400.0,Đang hoạt động,0.126
C04442,50,Nữ,Cần Thơ,51,1,0,70.0,3.0,2437250.0,Trung bình,0.29
C04443,30,Nữ,Hà Nội,57,3,1,30.0,3.0,4509850.0,Đang hoạt động,0.456
C04444,45,Nam,TP HCM,10,0,0,10.0,4.0,3875000.0,Đang hoạt động,0.444
C04445,30,Nữ,Hà Nội,17,2,1,30.0,4.0,1410300.0,Đang hoạt động,0.575
C04446,51,Nữ,Đà Nẵng,23,1,0,11.0,6.0,14279119.0,Đang hoạt động,0.351
C04447,60,Nữ,Hà Nội,1,1,1,30.0,7.0,5911600.0,Đang hoạt động,0.41
C04448,35,Nữ,Hà Nội,13,0,0,73.0,2.0,984000.0,Trung bình,0.495
C04449,44,Nữ,TP HCM,55,1,0,209.0,4.0,1869700.0,Đã ngủ đông,0.249
C04450,68,Nam,Hà Nội,58,0,0,31.0,8.0,6080050.0,Trung bình,0.059
C04451,25,Nam,Hải Phòng,2,1,1,98.0,3.0,3486500.0,Trung bình,0.637
C04452,34,Nữ,Hà Nội,45,1,0,74.0,5.0,6013500.0,Trung bình,0.234
C04453,51,Nữ,Hà Nội,32,1,0,24.0,3.0,4171650.0,Đang hoạt động,0.411
C04454,27,Nam,Đà Nẵng,60,1,1,73.0,4.0,2479100.0,Trung bình,0.207
C04455,22,Nam,Đà Nẵng,44,2,1,42.0,5.0,7389463.0,Trung bình,0.355
C04456,55,Nữ,Hà Nội,23,1,0,9.0,7.0,6911800.0,Đang hoạt động,0.266
C04457,52,Nam,Cần Thơ,51,1,0,45.0,4.0,1944300.0,Trung bình,0.241
C04458,63,Nữ,Hà Nội,33,0,0,36.0,5.0,7371960.0,Trung bình,0.215
C04459,20,Nữ,TP HCM,25,1,0,7.0,10.0,9618650.0,Khách VIP,0.174
C04460,63,Nam,TP HCM,47,0,0,36.0,4.0,3359100.0,Trung bình,0.206
C04461,55,Nam,TP HCM,4,2,0,180.0,4.0,3791300.0,Đã ngủ đông,0.708
C04462,54,Nữ,Hà Nội,20,2,1,40.0,6.0,4907400.0,Trung bình,0.44
C04463,43,Nam,Hà Nội,42,2,1,48.0,5.0,7427250.0,Trung bình,0.345
C04464,25,Nữ,Hà Nội,6,2,1,72.0,5.0,5346700.0,Trung bình,0.609
C04465,24,Nữ,Hải Phòng,34,0,0,97.0,2.0,1225800.0,Trung bình,0.346
C04466,67,Nữ,Hà Nội,52,1,0,18.0,6.0,3706600.0,Đang hoạt động,0.157
C04467,28,Nữ,Hà Nội,26,3,0,47.0,2.0,2384500.0,Trung bình,0.726
C04468,46,Nữ,Cần Thơ,45,2,0,65.0,9.0,6345500.0,Trung bình,0.163
C04469,33,Nam,Hải Phòng,33,2,1,75.0,6.0,7924717.0,Trung bình,0.357
C04470,32,Nữ,Cần Thơ,25,2,1,63.0,6.0,9081550.0,Trung bình,0.427
C04471,52,Nam,Đà Nẵng,14,2,0,59.0,6.0,7135300.0,Trung bình,0.512
C04472,34,Nữ,Cần Thơ,50,3,1,88.0,5.0,5121150.0,Trung bình,0.406
C04473,52,Nam,TP HCM,14,0,1,104.0,4.0,4239400.0,Trung bình,0.417
C04474,57,Nữ,Cần Thơ,5,1,1,61.0,7.0,4947500.0,Trung bình,0.391
C04475,42,Nữ,Hà Nội,33,1,1,18.0,3.0,1732250.0,Đang hoạt động,0.4
